,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,rock,funk,eletronica,rap,sertanejo,metal
12,0.111,https://api.spotify.com/v1/audio-analysis/296sFq59dBSqCQB2Dhf6hQ,0.771,220678,0.718,296sFq59dBSqCQB2Dhf6hQ,2.03e-06,9,0.318,6.543,0,0.0482,135.012,4,https://api.spotify.com/v1/tracks/296sFq59dBSqCQB2Dhf6hQ,audio_features,spotify:track:296sFq59dBSqCQB2Dhf6hQ,0.823,Tá Pra Nascer Quem Não Gosta,Seakret,0,0,0,1,0,0
13,0.0615,https://api.spotify.com/v1/audio-analysis/7rkuuzNqRFR8AM6RDjA0ns,0.734,242284,0.425,7rkuuzNqRFR8AM6RDjA0ns,0.0,8,0.109,16.082,1,0.295,172.09,4,https://api.spotify.com/v1/tracks/7rkuuzNqRFR8AM6RDjA0ns,audio_features,spotify:track:7rkuuzNqRFR8AM6RDjA0ns,0.856,Dei-Me Agò,Lenda ZN,0,0,0,1,0,0
14,0.796,https://api.spotify.com/v1/audio-analysis/4P3S3zXGuq75bBqtPdA1At,0.753,110400,0.599,4P3S3zXGuq75bBqtPdA1At,1.71e-05,10,0.147,8.161,1,0.042,100.043,4,https://api.spotify.com/v1/tracks/4P3S3zXGuq75bBqtPdA1At,audio_features,spotify:track:4P3S3zXGuq75bBqtPdA1At,0.577,Negratividade,GOG,0,0,0,1,0,0
15,0.0619,https://api.spotify.com/v1/audio-analysis/2uTCNzO00CpdRsZdJXECV2,0.869,183724,0.632,2uTCNzO00CpdRsZdJXECV2,0.0,10,0.219,5.619,0,0.363,89.028,4,https://api.spotify.com/v1/tracks/2uTCNzO00CpdRsZdJXECV2,audio_features,spotify:track:2uTCNzO00CpdRsZdJXECV2,0.571,Cês Qué Flow?,DJ Caique,0,0,0,1,0,0
16,0.239,https://api.spotify.com/v1/audio-analysis/6yG3aBZqKFnZnXsTCH22h9,0.618,244138,0.808,6yG3aBZqKFnZnXsTCH22h9,0.0,2,0.115,6.731,1,0.421,87.158,4,https://api.spotify.com/v1/tracks/6yG3aBZqKFnZnXsTCH22h9,audio_features,spotify:track:6yG3aBZqKFnZnXsTCH22h9,0.451,Insomnia 2,Rodrigo Ogi,0,0,0,1,0,0
17,0.103,https://api.spotify.com/v1/audio-analysis/5hghB9V8WQg3Sq1L7OMfEG,0.736,220404,0.397,5hghB9V8WQg3Sq1L7OMfEG,0.000294,1,0.169,12.698,1,0.248,91.93,4,https://api.spotify.com/v1/tracks/5hghB9V8WQg3Sq1L7OMfEG,audio_features,spotify:track:5hghB9V8WQg3Sq1L7OMfEG,0.663,Vida de Rei,Reis do Nada,0,0,0,1,0,0
18,0.404,https://api.spotify.com/v1/audio-analysis/31AXbbylEeXzarPwnnik5z,0.767,323077,0.849,31AXbbylEeXzarPwnnik5z,0.0,4,0.248,5.611,0,0.329,91.026,4,https://api.spotify.com/v1/tracks/31AXbbylEeXzarPwnnik5z,audio_features,spotify:track:31AXbbylEeXzarPwnnik5z,0.529,Soma dos Fatos,Cynthia Luz,0,0,0,1,0,0
19,0.695,https://api.spotify.com/v1/audio-analysis/5gGD17wP02WjmWvxLXwosI,0.76,159269,0.492,5gGD17wP02WjmWvxLXwosI,0.0,0,0.122,8.131,0,0.327,136.017,4,https://api.spotify.com/v1/tracks/5gGD17wP02WjmWvxLXwosI,audio_features,spotify:track:5gGD17wP02WjmWvxLXwosI,0.299,Last Hit,Morcego,0,0,0,1,0,0
20,0.584,https://api.spotify.com/v1/audio-analysis/7f0OQD12uYSId1zXK3RRI1,0.774,290400,0.234,7f0OQD12uYSId1zXK3RRI1,0.0,6,0.117,14.176,0,0.332,100.044,4,https://api.spotify.com/v1/tracks/7f0OQD12uYSId1zXK3RRI1,audio_features,spotify:track:7f0OQD12uYSId1zXK3RRI1,0.277,Te Amo Disgraça,Baco Exu do Blues,0,0,0,1,0,0
21,0.625,https://api.spotify.com/v1/audio-analysis/38R1zLDGg9lwbznmmhpbCA,0.694,208408,0.489,38R1zLDGg9lwbznmmhpbCA,0.000462,0,0.101,8.43,0,0.0742,134.217,4,https://api.spotify.com/v1/tracks/38R1zLDGg9lwbznmmhpbCA,audio_features,spotify:track:38R1zLDGg9lwbznmmhpbCA,0.298,Ponto Fraco,All Star Brasil,0,0,0,1,0,0
22,0.529,https://api.spotify.com/v1/audio-analysis/1ZlLa0iUz0dzLaQMPa2J67,0.883,261008,0.448,1ZlLa0iUz0dzLaQMPa2J67,5.77e-05,9,0.0835,13.372,0,0.177,119.993,4,https://api.spotify.com/v1/tracks/1ZlLa0iUz0dzLaQMPa2J67,audio_features,spotify:track:1ZlLa0iUz0dzLaQMPa2J67,0.404,A Rua,Pacificadores,0,0,0,1,0,0
23,0.344,https://api.spotify.com/v1/audio-analysis/5RIWNQNMT46lnI9NxSpOYW,0.799,228991,0.465,5RIWNQNMT46lnI9NxSpOYW,0.0,1,0.159,7.375,1,0.0765,108.985,4,https://api.spotify.com/v1/tracks/5RIWNQNMT46lnI9NxSpOYW,audio_features,spotify:track:5RIWNQNMT46lnI9NxSpOYW,0.276,Não Vá,Vortex,0,0,0,1,0,0
24,0.0838,https://api.spotify.com/v1/audio-analysis/4Qz4KPMjRAtmgOZ9BEAzcw,0.555,187711,0.756,4Qz4KPMjRAtmgOZ9BEAzcw,0.0,0,0.309,8.434,1,0.0426,166.088,4,https://api.spotify.com/v1/tracks/4Qz4KPMjRAtmgOZ9BEAzcw,audio_features,spotify:track:4Qz4KPMjRAtmgOZ9BEAzcw,0.352,Poesia Democrática,Mc Maomé,0,0,0,1,0,0
25,0.624,https://api.spotify.com/v1/audio-analysis/3JrKqECmFbVTXOQNiHCKJH,0.685,197803,0.522,3JrKqECmFbVTXOQNiHCKJH,1.08e-06,1,0.0947,9.553,0,0.147,119.841,4,https://api.spotify.com/v1/tracks/3JrKqECmFbVTXOQNiHCKJH,audio_features,spotify:track:3JrKqECmFbVTXOQNiHCKJH,0.384,Xiu!,Tassia Reis,0,0,0,1,0,0
26,0.0148,https://api.spotify.com/v1/audio-analysis/3BUWY0kFLUUFAsUfITinot,0.725,166750,0.588,3BUWY0kFLUUFAsUfITinot,0.0,5,0.426,9.12,0,0.0513,120.014,4,https://api.spotify.com/v1/tracks/3BUWY0kFLUUFAsUfITinot,audio_features,spotify:track:3BUWY0kFLUUFAsUfITinot,0.684,Psicologia Reversa,Flip,0,0,0,1,0,0
27,0.308,https://api.spotify.com/v1/audio-analysis/4kAdEd8QyzX8lUDF336q4v,0.632,237065,0.781,4kAdEd8QyzX8lUDF336q4v,0.0,5,0.087,3.871,0,0.0954,92.035,4,https://api.spotify.com/v1/tracks/4kAdEd8QyzX8lUDF336q4v,audio_features,spotify:track:4kAdEd8QyzX8lUDF336q4v,0.567,Olhares,Cynthia Luz,0,0,0,1,0,0
28,0.321,https://api.spotify.com/v1/audio-analysis/03nSDL1OuXgTqmirxQbGht,0.716,284373,0.467,03nSDL1OuXgTqmirxQbGht,0.0,0,0.367,8.419,0,0.0928,134.099,4,https://api.spotify.com/v1/tracks/03nSDL1OuXgTqmirxQbGht,audio_features,spotify:track:03nSDL1OuXgTqmirxQbGht,0.344,After Particular,All Star Brasil,0,0,0,1,0,0
29,0.244,https://api.spotify.com/v1/audio-analysis/74Y9GJuDMhNcxG2AegMNRh,0.642,239212,0.788,74Y9GJuDMhNcxG2AegMNRh,0.0,10,0.255,4.993,1,0.158,150.099,4,https://api.spotify.com/v1/tracks/74Y9GJuDMhNcxG2AegMNRh,audio_features,spotify:track:74Y9GJuDMhNcxG2AegMNRh,0.748,Meus Melhores Versos,DJ Caique,0,0,0,1,0,0
30,0.581,https://api.spotify.com/v1/audio-analysis/3ZrovmSJrUKtzcTZcBwEWN,0.605,180594,0.775,3ZrovmSJrUKtzcTZcBwEWN,0.0,4,0.101,6.3,1,0.325,100.991,4,https://api.spotify.com/v1/tracks/3ZrovmSJrUKtzcTZcBwEWN,audio_features,spotify:track:3ZrovmSJrUKtzcTZcBwEWN,0.821,Luz,Ramonzin,0,0,0,1,0,0
31,0.0255,https://api.spotify.com/v1/audio-analysis/7iaT58z9iQ7UekPCT5BgWV,0.726,270312,0.697,7iaT58z9iQ7UekPCT5BgWV,0.0,1,0.315,6.282,1,0.297,122.04,4,https://api.spotify.com/v1/tracks/7iaT58z9iQ7UekPCT5BgWV,audio_features,spotify:track:7iaT58z9iQ7UekPCT5BgWV,0.498,Tudo Vai Passar (feat. Delacruz),Daniel Shadow,0,0,0,1,0,0
32,0.243,https://api.spotify.com/v1/audio-analysis/2sNM1f789FaUvT55SMJYqq,0.745,207000,0.676,2sNM1f789FaUvT55SMJYqq,8.82e-05,5,0.132,9.238,0,0.0504,124.995,4,https://api.spotify.com/v1/tracks/2sNM1f789FaUvT55SMJYqq,audio_features,spotify:track:2sNM1f789FaUvT55SMJYqq,0.671,360,Kafé,0,0,0,1,0,0
33,0.00519,https://api.spotify.com/v1/audio-analysis/0UTvpSYU0oESOXsS2lrcqh,0.556,195158,0.791,0UTvpSYU0oESOXsS2lrcqh,5.17e-06,4,0.0586,9.023,0,0.265,189.831,4,https://api.spotify.com/v1/tracks/0UTvpSYU0oESOXsS2lrcqh,audio_features,spotify:track:0UTvpSYU0oESOXsS2lrcqh,0.337,Encontrar Você,Bruno Nadav,0,0,0,1,0,0
34,0.453,https://api.spotify.com/v1/audio-analysis/33YsAPfPVXVa0OJzY5Axx0,0.658,313377,0.395,33YsAPfPVXVa0OJzY5Axx0,0.0,9,0.0985,10.633,0,0.281,72.018,4,https://api.spotify.com/v1/tracks/33YsAPfPVXVa0OJzY5Axx0,audio_features,spotify:track:33YsAPfPVXVa0OJzY5Axx0,0.572,Stella,Eltin,0,0,0,1,0,0
35,0.811,https://api.spotify.com/v1/audio-analysis/5Y6wxro1l92cx6qatkU5bO,0.514,206848,0.585,5Y6wxro1l92cx6qatkU5bO,4.65e-05,6,0.0772,8.781,1,0.0713,94.899,4,https://api.spotify.com/v1/tracks/5Y6wxro1l92cx6qatkU5bO,audio_features,spotify:track:5Y6wxro1l92cx6qatkU5bO,0.878,Deixa Levar - Acústico,3030,0,0,0,1,0,0
36,0.173,https://api.spotify.com/v1/audio-analysis/7vzgYorEH3D3gTnhFa0oIk,0.759,250733,0.413,7vzgYorEH3D3gTnhFa0oIk,4.59e-06,1,0.186,7.15,1,0.397,183.982,4,https://api.spotify.com/v1/tracks/7vzgYorEH3D3gTnhFa0oIk,audio_features,spotify:track:7vzgYorEH3D3gTnhFa0oIk,0.179,A Onda,All Star Brasil,0,0,0,1,0,0
37,0.46,https://api.spotify.com/v1/audio-analysis/4uBdA3K0CiR5g6xYdPJYQp,0.83,166612,0.469,4uBdA3K0CiR5g6xYdPJYQp,0.0,11,0.338,6.777,0,0.0949,120.99,4,https://api.spotify.com/v1/tracks/4uBdA3K0CiR5g6xYdPJYQp,audio_features,spotify:track:4uBdA3K0CiR5g6xYdPJYQp,0.509,Escuta,Malía,0,0,0,1,0,0
38,0.465,https://api.spotify.com/v1/audio-analysis/2ef6K7WCV8khtntJW81S7R,0.689,214154,0.659,2ef6K7WCV8khtntJW81S7R,0.0,9,0.0928,6.731,0,0.438,129.967,4,https://api.spotify.com/v1/tracks/2ef6K7WCV8khtntJW81S7R,audio_features,spotify:track:2ef6K7WCV8khtntJW81S7R,0.669,SEXTOU,Cacife Clandestino,0,0,0,1,0,0
39,0.562,https://api.spotify.com/v1/audio-analysis/5uXEBmwfaAPP2xSLj0Doce,0.691,193503,0.582,5uXEBmwfaAPP2xSLj0Doce,0.0,0,0.108,10.095,0,0.0588,108.033,4,https://api.spotify.com/v1/tracks/5uXEBmwfaAPP2xSLj0Doce,audio_features,spotify:track:5uXEBmwfaAPP2xSLj0Doce,0.231,Coisa do Destino,NEGGS,0,0,0,1,0,0
40,0.0223,https://api.spotify.com/v1/audio-analysis/1nbxNG76tIw2cLxHAvWYMQ,0.848,242486,0.656,1nbxNG76tIw2cLxHAvWYMQ,0.0,8,0.127,5.168,1,0.236,159.997,4,https://api.spotify.com/v1/tracks/1nbxNG76tIw2cLxHAvWYMQ,audio_features,spotify:track:1nbxNG76tIw2cLxHAvWYMQ,0.408,7K,Luccas Carlos,0,0,0,1,0,0
41,0.363,https://api.spotify.com/v1/audio-analysis/0PR5JkIKdjPWqsgnGJoXyY,0.598,184697,0.645,0PR5JkIKdjPWqsgnGJoXyY,0.0,9,0.102,9.26,0,0.125,85.997,4,https://api.spotify.com/v1/tracks/0PR5JkIKdjPWqsgnGJoXyY,audio_features,spotify:track:0PR5JkIKdjPWqsgnGJoXyY,0.653,Relação (feat. Pelé MilFlows),1Kilo,0,0,0,1,0,0
42,0.0501,https://api.spotify.com/v1/audio-analysis/5ea2KYH2Daek1T2Ny20VHH,0.743,248000,0.804,5ea2KYH2Daek1T2Ny20VHH,0.0,2,0.186,7.244,1,0.0941,120.006,4,https://api.spotify.com/v1/tracks/5ea2KYH2Daek1T2Ny20VHH,audio_features,spotify:track:5ea2KYH2Daek1T2Ny20VHH,0.348,Esú,Baco Exu do Blues,0,0,0,1,0,0
43,0.172,https://api.spotify.com/v1/audio-analysis/4Xy6cRRR4rkrSRs9OzvnHs,0.429,304000,0.65,4Xy6cRRR4rkrSRs9OzvnHs,0.000162,1,0.707,9.735,1,0.12,130.898,4,https://api.spotify.com/v1/tracks/4Xy6cRRR4rkrSRs9OzvnHs,audio_features,spotify:track:4Xy6cRRR4rkrSRs9OzvnHs,0.231,Frenesi,Pizzol,0,0,0,1,0,0
44,0.165,https://api.spotify.com/v1/audio-analysis/3gfXHGlXG1ayuCTUPf2ZkL,0.775,211399,0.585,3gfXHGlXG1ayuCTUPf2ZkL,0.00756,2,0.0835,7.853,0,0.0516,99.993,4,https://api.spotify.com/v1/tracks/3gfXHGlXG1ayuCTUPf2ZkL,audio_features,spotify:track:3gfXHGlXG1ayuCTUPf2ZkL,0.335,Banheira de Espuma,Dan Lellis,0,0,0,1,0,0
45,0.0519,https://api.spotify.com/v1/audio-analysis/7IVmKosBQ7RHcrQRYBtH5n,0.618,175618,0.912,7IVmKosBQ7RHcrQRYBtH5n,0.0,1,0.353,3.877,1,0.127,88.971,4,https://api.spotify.com/v1/tracks/7IVmKosBQ7RHcrQRYBtH5n,audio_features,spotify:track:7IVmKosBQ7RHcrQRYBtH5n,0.362,Sabrina,Flip,0,0,0,1,0,0
46,0.526,https://api.spotify.com/v1/audio-analysis/2UMMy3ZyQmw5fqnmeaVki8,0.627,213371,0.604,2UMMy3ZyQmw5fqnmeaVki8,0.0,8,0.308,5.997,1,0.06,177.75,4,https://api.spotify.com/v1/tracks/2UMMy3ZyQmw5fqnmeaVki8,audio_features,spotify:track:2UMMy3ZyQmw5fqnmeaVki8,0.664,Nós dois,Class A,0,0,0,1,0,0
47,0.21,https://api.spotify.com/v1/audio-analysis/7L0IqXWxpie2qhKQ2musx7,0.596,252301,0.64,7L0IqXWxpie2qhKQ2musx7,0.0,5,0.111,6.212,0,0.204,99.877,4,https://api.spotify.com/v1/tracks/7L0IqXWxpie2qhKQ2musx7,audio_features,spotify:track:7L0IqXWxpie2qhKQ2musx7,0.39,Deleta Meu Telefone,Mãolee,0,0,0,1,0,0
48,0.83,https://api.spotify.com/v1/audio-analysis/2NE5x5WLTul2kGYclUiGeG,0.735,184000,0.474,2NE5x5WLTul2kGYclUiGeG,0.000485,6,0.118,6.9,1,0.0482,105.019,4,https://api.spotify.com/v1/tracks/2NE5x5WLTul2kGYclUiGeG,audio_features,spotify:track:2NE5x5WLTul2kGYclUiGeG,0.758,Valei-me,Ramonzin,0,0,0,1,0,0
49,0.334,https://api.spotify.com/v1/audio-analysis/3oQLQkoh0dZ6ICdJRzzQxg,0.77,267099,0.792,3oQLQkoh0dZ6ICdJRzzQxg,0.0,5,0.0794,5.922,1,0.315,84.925,4,https://api.spotify.com/v1/tracks/3oQLQkoh0dZ6ICdJRzzQxg,audio_features,spotify:track:3oQLQkoh0dZ6ICdJRzzQxg,0.554,Quantas Vezes,DJ Caique,0,0,0,1,0,0
0,0.211,https://api.spotify.com/v1/audio-analysis/4RdLeGrUDuPsUrQtG0lHEk,0.76,292727,0.7,4RdLeGrUDuPsUrQtG0lHEk,0.0,10,0.107,7.612,0,0.112,132.022,4,https://api.spotify.com/v1/tracks/4RdLeGrUDuPsUrQtG0lHEk,audio_features,spotify:track:4RdLeGrUDuPsUrQtG0lHEk,0.661,Uma Noite a Toa,Haikaiss,0,0,0,1,0,0
1,0.0616,https://api.spotify.com/v1/audio-analysis/7vEE7wKRrnyjrEw7UVquDS,0.509,278869,0.55,7vEE7wKRrnyjrEw7UVquDS,0.0,2,0.107,12.545,1,0.393,78.43,4,https://api.spotify.com/v1/tracks/7vEE7wKRrnyjrEw7UVquDS,audio_features,spotify:track:7vEE7wKRrnyjrEw7UVquDS,0.274,Mal Com o Mundo,Rashid,0,0,0,1,0,0
2,0.584,https://api.spotify.com/v1/audio-analysis/7f0OQD12uYSId1zXK3RRI1,0.774,290400,0.234,7f0OQD12uYSId1zXK3RRI1,0.0,6,0.117,14.176,0,0.332,100.044,4,https://api.spotify.com/v1/tracks/7f0OQD12uYSId1zXK3RRI1,audio_features,spotify:track:7f0OQD12uYSId1zXK3RRI1,0.277,Te Amo Disgraça,Baco Exu do Blues,0,0,0,1,0,0
3,0.218,https://api.spotify.com/v1/audio-analysis/4qO17EAZDSj9tWBkGW8lOa,0.782,235180,0.491,4qO17EAZDSj9tWBkGW8lOa,0.0,7,0.168,9.762,1,0.081,94.996,4,https://api.spotify.com/v1/tracks/4qO17EAZDSj9tWBkGW8lOa,audio_features,spotify:track:4qO17EAZDSj9tWBkGW8lOa,0.653,Special,Edi Rock,0,0,0,1,0,0
4,0.622,https://api.spotify.com/v1/audio-analysis/5MYKqp6J8rstffAQBCE2nl,0.716,598737,0.716,5MYKqp6J8rstffAQBCE2nl,0.0,1,0.427,8.52,1,0.382,95.1,4,https://api.spotify.com/v1/tracks/5MYKqp6J8rstffAQBCE2nl,audio_features,spotify:track:5MYKqp6J8rstffAQBCE2nl,0.378,Mil Faces de um Homem Leal (Marighella),Racionais MC's,0,0,0,1,0,0
5,0.523,https://api.spotify.com/v1/audio-analysis/629fXqEOMzNuGE18CL6UFv,0.732,462167,0.734,629fXqEOMzNuGE18CL6UFv,0.0,9,0.155,8.367,0,0.327,89.861,4,https://api.spotify.com/v1/tracks/629fXqEOMzNuGE18CL6UFv,audio_features,spotify:track:629fXqEOMzNuGE18CL6UFv,0.714,O Surto,1Kilo,0,0,0,1,0,0
6,0.361,https://api.spotify.com/v1/audio-analysis/0Y8dSlRPhYGN96MoPCFj8c,0.887,214165,0.602,0Y8dSlRPhYGN96MoPCFj8c,0.000147,1,0.084,9.819,1,0.207,130.029,4,https://api.spotify.com/v1/tracks/0Y8dSlRPhYGN96MoPCFj8c,audio_features,spotify:track:0Y8dSlRPhYGN96MoPCFj8c,0.947,Ponta de Lança (Verso Livre),Rincon Sapiência,0,0,0,1,0,0
7,0.108,https://api.spotify.com/v1/audio-analysis/7yBjom4u7SF2xOHAdA0yQt,0.815,271638,0.787,7yBjom4u7SF2xOHAdA0yQt,0.0,6,0.0968,5.539,0,0.105,128.999,4,https://api.spotify.com/v1/tracks/7yBjom4u7SF2xOHAdA0yQt,audio_features,spotify:track:7yBjom4u7SF2xOHAdA0yQt,0.465,Dias Difíceis,Haikaiss,0,0,0,1,0,0
8,0.131,https://api.spotify.com/v1/audio-analysis/0sR8qJjkOgQCrdDKpm02SJ,0.57,251220,0.758,0sR8qJjkOgQCrdDKpm02SJ,0.0,8,0.139,4.823,1,0.0825,110.663,4,https://api.spotify.com/v1/tracks/0sR8qJjkOgQCrdDKpm02SJ,audio_features,spotify:track:0sR8qJjkOgQCrdDKpm02SJ,0.467,Beira Mar,Primeira Classe,0,0,0,1,0,0
9,0.0619,https://api.spotify.com/v1/audio-analysis/6DlWGBtt0RK5QQZhDxkGHe,0.867,179611,0.632,6DlWGBtt0RK5QQZhDxkGHe,0.0,7,0.121,5.6,1,0.361,89.029,4,https://api.spotify.com/v1/tracks/6DlWGBtt0RK5QQZhDxkGHe,audio_features,spotify:track:6DlWGBtt0RK5QQZhDxkGHe,0.573,Ces Qué Flow,Cidade Verde Sounds,0,0,0,1,0,0
10,0.265,https://api.spotify.com/v1/audio-analysis/00XfUDUYQJ2hgG0vKpdwa6,0.773,224273,0.602,00XfUDUYQJ2hgG0vKpdwa6,0.0,8,0.12,7.939,1,0.293,174.136,4,https://api.spotify.com/v1/tracks/00XfUDUYQJ2hgG0vKpdwa6,audio_features,spotify:track:00XfUDUYQJ2hgG0vKpdwa6,0.462,Bora Dançar,Flora Matos,0,0,0,1,0,0
11,0.838,https://api.spotify.com/v1/audio-analysis/6waLZw9qNP36DtHFPeyTz6,0.803,244142,0.328,6waLZw9qNP36DtHFPeyTz6,0.0,0,0.572,13.111,1,0.202,133.956,4,https://api.spotify.com/v1/tracks/6waLZw9qNP36DtHFPeyTz6,audio_features,spotify:track:6waLZw9qNP36DtHFPeyTz6,0.288,Coração de Aço,Hungria Hip Hop,0,0,0,1,0,0
12,0.426,https://api.spotify.com/v1/audio-analysis/1eJCpFxPd8vKfQgNSvVtLP,0.931,240840,0.63,1eJCpFxPd8vKfQgNSvVtLP,0.000856,0,0.0879,9.477,1,0.275,103.98,4,https://api.spotify.com/v1/tracks/1eJCpFxPd8vKfQgNSvVtLP,audio_features,spotify:track:1eJCpFxPd8vKfQgNSvVtLP,0.289,Tô Feliz (Matei o Presidente) 2,Gabriel O Pensador,0,0,0,1,0,0
13,0.273,https://api.spotify.com/v1/audio-analysis/2O79ZJC0Awbe21JBxah7rW,0.86,173483,0.734,2O79ZJC0Awbe21JBxah7rW,7.15e-06,1,0.114,8.592,0,0.411,130.05,4,https://api.spotify.com/v1/tracks/2O79ZJC0Awbe21JBxah7rW,audio_features,spotify:track:2O79ZJC0Awbe21JBxah7rW,0.694,Deus das Ruas,BK,0,0,0,1,0,0
14,0.672,https://api.spotify.com/v1/audio-analysis/49Vky5uN7H0wm7PnilfdIM,0.77,233492,0.582,49Vky5uN7H0wm7PnilfdIM,1.2e-06,9,0.702,7.02,0,0.164,136.204,4,https://api.spotify.com/v1/tracks/49Vky5uN7H0wm7PnilfdIM,audio_features,spotify:track:49Vky5uN7H0wm7PnilfdIM,0.637,Acrux,Lurdez Da Luz,0,0,0,1,0,0
15,0.359,https://api.spotify.com/v1/audio-analysis/2rPhSUYQKXFB9X6GO16y3Z,0.764,317571,0.723,2rPhSUYQKXFB9X6GO16y3Z,0.0,6,0.125,7.431,0,0.0379,139.96,4,https://api.spotify.com/v1/tracks/2rPhSUYQKXFB9X6GO16y3Z,audio_features,spotify:track:2rPhSUYQKXFB9X6GO16y3Z,0.545,Fim de Semana na Quebrada,POLLO,0,0,0,1,0,0
16,0.0858,https://api.spotify.com/v1/audio-analysis/4FMBiwzQQhFQtsVjm37dJO,0.759,273750,0.52,4FMBiwzQQhFQtsVjm37dJO,0.00297,2,0.133,13.112,0,0.0796,144.973,4,https://api.spotify.com/v1/tracks/4FMBiwzQQhFQtsVjm37dJO,audio_features,spotify:track:4FMBiwzQQhFQtsVjm37dJO,0.383,Boa Noite Depressão,Doncesão,0,0,0,1,0,0
17,0.0497,https://api.spotify.com/v1/audio-analysis/69q3JLhlBvbpwHEi6bfjKe,0.504,192676,0.674,69q3JLhlBvbpwHEi6bfjKe,0.00019,11,0.538,5.467,1,0.18,102.162,3,https://api.spotify.com/v1/tracks/69q3JLhlBvbpwHEi6bfjKe,audio_features,spotify:track:69q3JLhlBvbpwHEi6bfjKe,0.292,Algo Me Tira o Foco,RZO,0,0,0,1,0,0
18,0.334,https://api.spotify.com/v1/audio-analysis/2GKpQ6rstJxrJTOHOTrBq8,0.78,238080,0.721,2GKpQ6rstJxrJTOHOTrBq8,0.0,8,0.0459,5.456,0,0.39,125.003,4,https://api.spotify.com/v1/tracks/2GKpQ6rstJxrJTOHOTrBq8,audio_features,spotify:track:2GKpQ6rstJxrJTOHOTrBq8,0.493,Olho de Tigre,Djonga,0,0,0,1,0,0
19,0.181,https://api.spotify.com/v1/audio-analysis/303Ggzkhj1cUVhV5BbQL0d,0.702,364683,0.649,303Ggzkhj1cUVhV5BbQL0d,0.0,1,0.0959,4.131,1,0.204,77.602,4,https://api.spotify.com/v1/tracks/303Ggzkhj1cUVhV5BbQL0d,audio_features,spotify:track:303Ggzkhj1cUVhV5BbQL0d,0.346,Elza,Rimas e Melodias,0,0,0,1,0,0
20,0.168,https://api.spotify.com/v1/audio-analysis/118OsKqYSgz3aj25kdua8w,0.588,278182,0.768,118OsKqYSgz3aj25kdua8w,0.0,8,0.184,8.084,1,0.226,76.892,4,https://api.spotify.com/v1/tracks/118OsKqYSgz3aj25kdua8w,audio_features,spotify:track:118OsKqYSgz3aj25kdua8w,0.824,Passou,Trilha Sonora do Gueto,0,0,0,1,0,0
21,0.00953,https://api.spotify.com/v1/audio-analysis/2GNd07ms0NyZo9G8vQ3jhe,0.724,205000,0.602,2GNd07ms0NyZo9G8vQ3jhe,2.81e-06,2,0.0986,11.502,1,0.241,143.971,4,https://api.spotify.com/v1/tracks/2GNd07ms0NyZo9G8vQ3jhe,audio_features,spotify:track:2GNd07ms0NyZo9G8vQ3jhe,0.406,Fé pra Tudo Que É Lado,Gustavo Treze,0,0,0,1,0,0
22,0.155,https://api.spotify.com/v1/audio-analysis/1HQoGpPJ8ye2BEavUqdnF9,0.838,277371,0.574,1HQoGpPJ8ye2BEavUqdnF9,0.0,6,0.0881,5.285,0,0.44,89.898,4,https://api.spotify.com/v1/tracks/1HQoGpPJ8ye2BEavUqdnF9,audio_features,spotify:track:1HQoGpPJ8ye2BEavUqdnF9,0.611,Aquário,Cacife Clandestino,0,0,0,1,0,0
23,0.109,https://api.spotify.com/v1/audio-analysis/0sGx119MQOkRq4KQ1CutCP,0.735,296566,0.772,0sGx119MQOkRq4KQ1CutCP,0.0,1,0.343,4.811,1,0.339,77.979,4,https://api.spotify.com/v1/tracks/0sGx119MQOkRq4KQ1CutCP,audio_features,spotify:track:0sGx119MQOkRq4KQ1CutCP,0.752,Atos,DJ Caique,0,0,0,1,0,0
24,0.39,https://api.spotify.com/v1/audio-analysis/5DqmtpDUsLoZZXIhwOYSsn,0.754,218569,0.701,5DqmtpDUsLoZZXIhwOYSsn,0.000433,7,0.105,8.515,0,0.0397,121.005,4,https://api.spotify.com/v1/tracks/5DqmtpDUsLoZZXIhwOYSsn,audio_features,spotify:track:5DqmtpDUsLoZZXIhwOYSsn,0.357,Quando o Beat Vira,Reis do Nada,0,0,0,1,0,0
25,0.0687,https://api.spotify.com/v1/audio-analysis/1yplC5zrM528Ie26S85zGM,0.835,210960,0.593,1yplC5zrM528Ie26S85zGM,0.0,7,0.0994,7.43,1,0.467,79.081,4,https://api.spotify.com/v1/tracks/1yplC5zrM528Ie26S85zGM,audio_features,spotify:track:1yplC5zrM528Ie26S85zGM,0.805,Sangue de Free,Black Alien,0,0,0,1,0,0
26,0.444,https://api.spotify.com/v1/audio-analysis/2tBFtrnooWaXd2xSUOda0s,0.69,249289,0.718,2tBFtrnooWaXd2xSUOda0s,0.0,10,0.173,6.472,0,0.554,87.591,4,https://api.spotify.com/v1/tracks/2tBFtrnooWaXd2xSUOda0s,audio_features,spotify:track:2tBFtrnooWaXd2xSUOda0s,0.337,Primeiro de Abril,Mc Marechal,0,0,0,1,0,0
