,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist
8,0.971,https://api.spotify.com/v1/audio-analysis/12wcfe9zw4uu3Rceg8rAbj,0.699,162547,0.21,12wcfe9zw4uu3Rceg8rAbj,0.0402,2,0.0864,-15.36,0,0.0728,105.424,4,https://api.spotify.com/v1/tracks/12wcfe9zw4uu3Rceg8rAbj,audio_features,spotify:track:12wcfe9zw4uu3Rceg8rAbj,0.667,I Can't Be Satisfied,Muddy Waters
9,0.979,https://api.spotify.com/v1/audio-analysis/04O45djDgdvw08HOkouSKW,0.579,180093,0.18,04O45djDgdvw08HOkouSKW,0.0403,5,0.0948,-15.873,1,0.0642,145.128,4,https://api.spotify.com/v1/tracks/04O45djDgdvw08HOkouSKW,audio_features,spotify:track:04O45djDgdvw08HOkouSKW,0.414,All Around Man,Bo Carter
10,0.995,https://api.spotify.com/v1/audio-analysis/7805xqNqvpRO1LzranXpty,0.666,180840,0.0613,7805xqNqvpRO1LzranXpty,0.00252,5,0.114,-12.191,1,0.044,84.798,4,https://api.spotify.com/v1/tracks/7805xqNqvpRO1LzranXpty,audio_features,spotify:track:7805xqNqvpRO1LzranXpty,0.621,"Empty Bed Blues, Pt. 1",Bessie Smith
11,0.956,https://api.spotify.com/v1/audio-analysis/7bWhtFDDMgcA6DmFGGlS0C,0.487,116840,0.651,7bWhtFDDMgcA6DmFGGlS0C,4.08e-06,10,0.833,-10.824,0,0.741,101.651,1,https://api.spotify.com/v1/tracks/7bWhtFDDMgcA6DmFGGlS0C,audio_features,spotify:track:7bWhtFDDMgcA6DmFGGlS0C,0.652,Grinnin' In Your Face,Son House
12,0.962,https://api.spotify.com/v1/audio-analysis/2SN7hLyPSHyBKwykU0k0No,0.561,183432,0.195,2SN7hLyPSHyBKwykU0k0No,0.000126,0,0.337,-17.093,1,0.195,80.771,4,https://api.spotify.com/v1/tracks/2SN7hLyPSHyBKwykU0k0No,audio_features,spotify:track:2SN7hLyPSHyBKwykU0k0No,0.516,Mean Old World (Tk. 1),Big Bill Broonzy
13,0.961,https://api.spotify.com/v1/audio-analysis/2W0BjJUp2uhRRsiJRRBPQv,0.499,170108,0.674,2W0BjJUp2uhRRsiJRRBPQv,0.0228,10,0.141,-5.914,1,0.0276,104.894,4,https://api.spotify.com/v1/tracks/2W0BjJUp2uhRRsiJRRBPQv,audio_features,spotify:track:2W0BjJUp2uhRRsiJRRBPQv,0.775,Anna Lou Blues,Tampa Red
14,0.858,https://api.spotify.com/v1/audio-analysis/7n4zQp0b3vnsmcjmEfLo2r,0.73,260040,0.195,7n4zQp0b3vnsmcjmEfLo2r,0.0107,9,0.112,-15.073,1,0.0553,111.874,4,https://api.spotify.com/v1/tracks/7n4zQp0b3vnsmcjmEfLo2r,audio_features,spotify:track:7n4zQp0b3vnsmcjmEfLo2r,0.699,Further Up on the Road,"David ""Honeyboy"" Edwards"
15,0.979,https://api.spotify.com/v1/audio-analysis/59K1uNydY6K2z1HEGBJ4WH,0.54,126760,0.192,59K1uNydY6K2z1HEGBJ4WH,0.485,3,0.127,-21.185,1,0.0647,103.167,4,https://api.spotify.com/v1/tracks/59K1uNydY6K2z1HEGBJ4WH,audio_features,spotify:track:59K1uNydY6K2z1HEGBJ4WH,0.492,Sugar Babe,Mance Lipscomb
16,0.851,https://api.spotify.com/v1/audio-analysis/71D4KuZap7aSf05yzc5ZIG,0.511,162427,0.428,71D4KuZap7aSf05yzc5ZIG,0.841,2,0.177,-6.59,1,0.0327,98.857,4,https://api.spotify.com/v1/tracks/71D4KuZap7aSf05yzc5ZIG,audio_features,spotify:track:71D4KuZap7aSf05yzc5ZIG,0.689,Parchman Farm Blues,Bukka White
17,0.958,https://api.spotify.com/v1/audio-analysis/6LYtBOkkTUNQ6RTHAyFflL,0.569,129400,0.0171,6LYtBOkkTUNQ6RTHAyFflL,0.00185,9,0.173,-13.325,0,0.0388,136.807,4,https://api.spotify.com/v1/tracks/6LYtBOkkTUNQ6RTHAyFflL,audio_features,spotify:track:6LYtBOkkTUNQ6RTHAyFflL,0.269,"No More, My Lawd",Alan Lomax
18,0.805,https://api.spotify.com/v1/audio-analysis/3DjwjAUPT4zvIu6ZzcgLGJ,0.541,228627,0.283,3DjwjAUPT4zvIu6ZzcgLGJ,0.0367,0,0.0736,-13.659,1,0.0527,76.828,4,https://api.spotify.com/v1/tracks/3DjwjAUPT4zvIu6ZzcgLGJ,audio_features,spotify:track:3DjwjAUPT4zvIu6ZzcgLGJ,0.564,T-Bone Blues,T-Bone Walker
19,0.989,https://api.spotify.com/v1/audio-analysis/4behsNa8x0dwysWBn6gUHS,0.581,170173,0.159,4behsNa8x0dwysWBn6gUHS,0.0295,11,0.129,-15.841,1,0.0685,73.435,4,https://api.spotify.com/v1/tracks/4behsNa8x0dwysWBn6gUHS,audio_features,spotify:track:4behsNa8x0dwysWBn6gUHS,0.411,Black Snake Moan,Blind Lemon Jefferson
20,0.768,https://api.spotify.com/v1/audio-analysis/0msDgzMahuwWdekda2H4VO,0.569,164280,0.66,0msDgzMahuwWdekda2H4VO,0.892,4,0.0792,-9.442,1,0.0792,145.914,4,https://api.spotify.com/v1/tracks/0msDgzMahuwWdekda2H4VO,audio_features,spotify:track:0msDgzMahuwWdekda2H4VO,0.613,Juke - Single Version,Little Walter
21,0.977,https://api.spotify.com/v1/audio-analysis/4RUCMtsSMsPQlt08nwmix8,0.61,191133,0.221,4RUCMtsSMsPQlt08nwmix8,0.224,6,0.114,-13.947,0,0.0518,98.818,4,https://api.spotify.com/v1/tracks/4RUCMtsSMsPQlt08nwmix8,audio_features,spotify:track:4RUCMtsSMsPQlt08nwmix8,0.617,Whoopee Blues,King Solomon Hill
22,0.935,https://api.spotify.com/v1/audio-analysis/3e6iNiUs10CbGZCaQ5v2Zp,0.513,164146,0.26,3e6iNiUs10CbGZCaQ5v2Zp,0.00843,9,0.154,-13.115,1,0.0607,80.537,4,https://api.spotify.com/v1/tracks/3e6iNiUs10CbGZCaQ5v2Zp,audio_features,spotify:track:3e6iNiUs10CbGZCaQ5v2Zp,0.74,Worried About My Baby,J.B. Lenoir
23,0.989,https://api.spotify.com/v1/audio-analysis/4yyUQQ8M2AEVY8h7CyEAlX,0.496,185360,0.141,4yyUQQ8M2AEVY8h7CyEAlX,1.34e-05,2,0.157,-13.497,1,0.0436,110.707,4,https://api.spotify.com/v1/tracks/4yyUQQ8M2AEVY8h7CyEAlX,audio_features,spotify:track:4yyUQQ8M2AEVY8h7CyEAlX,0.367,Judge Harsh Blues (Alternate Take),Furry Lewis
24,0.982,https://api.spotify.com/v1/audio-analysis/7KZ6eGK7OuLXUzTVGdc7cL,0.81,146227,0.233,7KZ6eGK7OuLXUzTVGdc7cL,0.00242,0,0.135,-15.004,0,0.0627,86.739,4,https://api.spotify.com/v1/tracks/7KZ6eGK7OuLXUzTVGdc7cL,audio_features,spotify:track:7KZ6eGK7OuLXUzTVGdc7cL,0.657,Runaway Blues,Ma Rainey
25,0.968,https://api.spotify.com/v1/audio-analysis/2P9nh9pTK96dE0b6NBbTSs,0.394,198560,0.0406,2P9nh9pTK96dE0b6NBbTSs,0.0453,9,0.0976,-23.179,1,0.044,116.117,1,https://api.spotify.com/v1/tracks/2P9nh9pTK96dE0b6NBbTSs,audio_features,spotify:track:2P9nh9pTK96dE0b6NBbTSs,0.2,"Dark Was the Night, Cold Was the Ground",Blind Willie Johnson
26,0.986,https://api.spotify.com/v1/audio-analysis/1bWh9hOkQGahfQ0rEqvaGR,0.508,181787,0.151,1bWh9hOkQGahfQ0rEqvaGR,0.0465,2,0.172,-14.984,1,0.0324,85.128,4,https://api.spotify.com/v1/tracks/1bWh9hOkQGahfQ0rEqvaGR,audio_features,spotify:track:1bWh9hOkQGahfQ0rEqvaGR,0.523,Devil Got My Woman,Skip James
27,0.857,https://api.spotify.com/v1/audio-analysis/2GM7Q376O8D1L5egNPjwTY,0.575,170266,0.425,2GM7Q376O8D1L5egNPjwTY,0.588,11,0.1,-7.611,1,0.0336,109.45,4,https://api.spotify.com/v1/tracks/2GM7Q376O8D1L5egNPjwTY,audio_features,spotify:track:2GM7Q376O8D1L5egNPjwTY,0.573,Fixin' To Die Blues,Bukka White
28,0.948,https://api.spotify.com/v1/audio-analysis/3XdnNX0cPynrR7KdRoyjwa,0.57,181893,0.241,3XdnNX0cPynrR7KdRoyjwa,0.0224,4,0.111,-12.138,1,0.0473,115.352,3,https://api.spotify.com/v1/tracks/3XdnNX0cPynrR7KdRoyjwa,audio_features,spotify:track:3XdnNX0cPynrR7KdRoyjwa,0.543,Where Did You Sleep Last Night,Lead Belly
29,0.995,https://api.spotify.com/v1/audio-analysis/2tum92BT0cSwZBChb5evfK,0.738,197373,0.0878,2tum92BT0cSwZBChb5evfK,0.434,9,0.106,-17.617,1,0.0546,129.444,4,https://api.spotify.com/v1/tracks/2tum92BT0cSwZBChb5evfK,audio_features,spotify:track:2tum92BT0cSwZBChb5evfK,0.568,Church Bells Blues,Luke Jordan
30,0.98,https://api.spotify.com/v1/audio-analysis/45oSPt7wSPRhCOORW4Im7S,0.273,165747,0.427,45oSPt7wSPRhCOORW4Im7S,0.821,9,0.145,-10.249,1,0.0359,81.246,4,https://api.spotify.com/v1/tracks/45oSPt7wSPRhCOORW4Im7S,audio_features,spotify:track:45oSPt7wSPRhCOORW4Im7S,0.466,Blue Guitar,Earl Hooker
31,0.995,https://api.spotify.com/v1/audio-analysis/2A110W6j3xAbTDsOXu4uN0,0.628,178525,0.156,2A110W6j3xAbTDsOXu4uN0,0.234,2,0.109,-15.72,1,0.096,135.022,1,https://api.spotify.com/v1/tracks/2A110W6j3xAbTDsOXu4uN0,audio_features,spotify:track:2A110W6j3xAbTDsOXu4uN0,0.366,Mean Old Twister - Remastered,Kokomo Arnold
32,0.994,https://api.spotify.com/v1/audio-analysis/5vG3tamFBlafnmorXMEsot,0.576,181533,0.234,5vG3tamFBlafnmorXMEsot,0.169,4,0.106,-9.38,1,0.0341,111.778,3,https://api.spotify.com/v1/tracks/5vG3tamFBlafnmorXMEsot,audio_features,spotify:track:5vG3tamFBlafnmorXMEsot,0.474,Where Did You Sleep Last Night,Lead Belly
33,0.964,https://api.spotify.com/v1/audio-analysis/12MFtyrU4ZPJqClBcjYFIA,0.647,188291,0.204,12MFtyrU4ZPJqClBcjYFIA,0.00351,3,0.123,-15.263,1,0.0454,83.102,4,https://api.spotify.com/v1/tracks/12MFtyrU4ZPJqClBcjYFIA,audio_features,spotify:track:12MFtyrU4ZPJqClBcjYFIA,0.686,Some Day Baby,Lonnie Johnson
34,0.984,https://api.spotify.com/v1/audio-analysis/3QxCNZv6qhFd9vL3wrfSp8,0.566,139831,0.121,3QxCNZv6qhFd9vL3wrfSp8,0.129,3,0.083,-16.83,1,0.0632,177.526,4,https://api.spotify.com/v1/tracks/3QxCNZv6qhFd9vL3wrfSp8,audio_features,spotify:track:3QxCNZv6qhFd9vL3wrfSp8,0.631,Milkcow's Calf Blues - Version 2,Robert Johnson
35,0.92,https://api.spotify.com/v1/audio-analysis/0m4cEL8cwcRwqdQIDzgzUt,0.682,199787,0.331,0m4cEL8cwcRwqdQIDzgzUt,0.162,2,0.119,-16.697,1,0.0469,88.93,3,https://api.spotify.com/v1/tracks/0m4cEL8cwcRwqdQIDzgzUt,audio_features,spotify:track:0m4cEL8cwcRwqdQIDzgzUt,0.565,It Hurts Me Too,Elmore James
36,0.93,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,0.675,149560,0.311,1TrGdXSgiBm8W68D2K1COG,0.000261,9,0.102,-11.959,1,0.0525,97.159,4,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,audio_features,spotify:track:1TrGdXSgiBm8W68D2K1COG,0.638,Cross Road Blues,Robert Johnson
37,0.986,https://api.spotify.com/v1/audio-analysis/77xNKAq581eD62ipzK81yc,0.51,170475,0.203,77xNKAq581eD62ipzK81yc,0.501,0,0.181,-14.755,1,0.0401,77.743,3,https://api.spotify.com/v1/tracks/77xNKAq581eD62ipzK81yc,audio_features,spotify:track:77xNKAq581eD62ipzK81yc,0.482,Hard Time Killin' Floor Blues,Skip James
38,0.97,https://api.spotify.com/v1/audio-analysis/4sCCIP8eG3HVizWnm1SQ0G,0.473,174576,0.281,4sCCIP8eG3HVizWnm1SQ0G,0.0936,1,0.11,-11.337,1,0.0354,119.161,4,https://api.spotify.com/v1/tracks/4sCCIP8eG3HVizWnm1SQ0G,audio_features,spotify:track:4sCCIP8eG3HVizWnm1SQ0G,0.523,Down The Dirt Road Blues,Charley Patton
39,0.964,https://api.spotify.com/v1/audio-analysis/1Uk2MppskA0wnHUj8JwYfC,0.747,219141,0.162,1Uk2MppskA0wnHUj8JwYfC,0.000291,2,0.132,-16.498,1,0.031,93.09,1,https://api.spotify.com/v1/tracks/1Uk2MppskA0wnHUj8JwYfC,audio_features,spotify:track:1Uk2MppskA0wnHUj8JwYfC,0.716,Canned Heat Blues,Tommy Johnson
40,0.939,https://api.spotify.com/v1/audio-analysis/70MpR0jSVh7s01JSmRt8Mu,0.657,190373,0.048,70MpR0jSVh7s01JSmRt8Mu,6.85e-05,5,0.135,-27.142,0,0.0527,96.536,4,https://api.spotify.com/v1/tracks/70MpR0jSVh7s01JSmRt8Mu,audio_features,spotify:track:70MpR0jSVh7s01JSmRt8Mu,0.491,When the Levee Breaks,Kansas Joe McCoy & Memphis Minnie
41,0.668,https://api.spotify.com/v1/audio-analysis/7iILVc0DSgB37UYqxrbfRO,0.51,201600,0.433,7iILVc0DSgB37UYqxrbfRO,0.002,8,0.167,-14.619,0,0.0341,105.413,4,https://api.spotify.com/v1/tracks/7iILVc0DSgB37UYqxrbfRO,audio_features,spotify:track:7iILVc0DSgB37UYqxrbfRO,0.563,Good Morning Little Schoolgirl,Mississippi Fred McDowell
42,0.978,https://api.spotify.com/v1/audio-analysis/1Fae2EbIMVEu14Qmb3fg41,0.659,175721,0.229,1Fae2EbIMVEu14Qmb3fg41,4.97e-05,8,0.082,-14.925,1,0.0499,73.304,4,https://api.spotify.com/v1/tracks/1Fae2EbIMVEu14Qmb3fg41,audio_features,spotify:track:1Fae2EbIMVEu14Qmb3fg41,0.636,Match Box Blues,Blind Lemon Jefferson
43,0.994,https://api.spotify.com/v1/audio-analysis/3yrwfhXO0dX3skTgWex7rF,0.756,215946,0.221,3yrwfhXO0dX3skTgWex7rF,0.0273,8,0.132,-15.834,1,0.0358,87.369,4,https://api.spotify.com/v1/tracks/3yrwfhXO0dX3skTgWex7rF,audio_features,spotify:track:3yrwfhXO0dX3skTgWex7rF,0.759,You Missed A Good Man,Tampa Red
44,0.993,https://api.spotify.com/v1/audio-analysis/46BA5xsc2MFgFef2wgT8G2,0.643,209267,0.0574,46BA5xsc2MFgFef2wgT8G2,8.76e-06,0,0.113,-17.999,0,0.0462,112.408,4,https://api.spotify.com/v1/tracks/46BA5xsc2MFgFef2wgT8G2,audio_features,spotify:track:46BA5xsc2MFgFef2wgT8G2,0.572,Saturday Blues,Ishman Bracey
45,0.887,https://api.spotify.com/v1/audio-analysis/4AE2k4Ng7W6Yj5tD9xqVo2,0.523,160731,0.462,4AE2k4Ng7W6Yj5tD9xqVo2,0.118,10,0.68,-11.471,1,0.073,173.331,4,https://api.spotify.com/v1/tracks/4AE2k4Ng7W6Yj5tD9xqVo2,audio_features,spotify:track:4AE2k4Ng7W6Yj5tD9xqVo2,0.961,Rock Daniel (VD129),Sister Rosetta Tharpe
46,0.989,https://api.spotify.com/v1/audio-analysis/5Ys4D2UDLSO1WrH6x3JYKd,0.538,196827,0.0814,5Ys4D2UDLSO1WrH6x3JYKd,0.000334,5,0.0935,-18.022,1,0.0788,174.765,4,https://api.spotify.com/v1/tracks/5Ys4D2UDLSO1WrH6x3JYKd,audio_features,spotify:track:5Ys4D2UDLSO1WrH6x3JYKd,0.26,Cool Drink Of Water,Houston Stackhouse
47,0.993,https://api.spotify.com/v1/audio-analysis/0QLGHswYCY4j0IAfqleuNw,0.398,222889,0.494,0QLGHswYCY4j0IAfqleuNw,0.792,10,0.211,-8.487,1,0.0469,140.235,1,https://api.spotify.com/v1/tracks/0QLGHswYCY4j0IAfqleuNw,audio_features,spotify:track:0QLGHswYCY4j0IAfqleuNw,0.582,Levee Camp Blues,Son House
48,0.984,https://api.spotify.com/v1/audio-analysis/51pOZACVv195eLRsIRVEx6,0.558,190800,0.335,51pOZACVv195eLRsIRVEx6,0.862,11,0.252,-11.002,1,0.0375,107.438,4,https://api.spotify.com/v1/tracks/51pOZACVv195eLRsIRVEx6,audio_features,spotify:track:51pOZACVv195eLRsIRVEx6,0.731,A Spoonful Blues,Charley Patton
49,0.758,https://api.spotify.com/v1/audio-analysis/31wgUugjOIjBTzpQgHdij5,0.51,214773,0.452,31wgUugjOIjBTzpQgHdij5,0.000871,0,0.115,-11.953,1,0.0302,101.777,3,https://api.spotify.com/v1/tracks/31wgUugjOIjBTzpQgHdij5,audio_features,spotify:track:31wgUugjOIjBTzpQgHdij5,0.817,Double Trouble,Otis Rush
0,0.118,https://api.spotify.com/v1/audio-analysis/5dDaQf3QUWIpukuGFDhScm,0.492,231000,0.424,5dDaQf3QUWIpukuGFDhScm,0.00513,7,0.198,-9.046,1,0.0376,110.584,4,https://api.spotify.com/v1/tracks/5dDaQf3QUWIpukuGFDhScm,audio_features,spotify:track:5dDaQf3QUWIpukuGFDhScm,0.506,Me & the Devil Blues,Jonah Tolchin
1,0.75,https://api.spotify.com/v1/audio-analysis/4qrUQuQ2Nt9jgZW99rBcbo,0.381,191987,0.281,4qrUQuQ2Nt9jgZW99rBcbo,0.0,2,0.222,-12.363,0,0.036,120.485,4,https://api.spotify.com/v1/tracks/4qrUQuQ2Nt9jgZW99rBcbo,audio_features,spotify:track:4qrUQuQ2Nt9jgZW99rBcbo,0.298,Restless Sinner,Black Rebel Motorcycle Club
2,0.0051,https://api.spotify.com/v1/audio-analysis/1mpkTTUxWTB3FlO2OlRIB4,0.514,199120,0.613,1mpkTTUxWTB3FlO2OlRIB4,0.00134,9,0.0945,-9.51,0,0.0838,143.165,4,https://api.spotify.com/v1/tracks/1mpkTTUxWTB3FlO2OlRIB4,audio_features,spotify:track:1mpkTTUxWTB3FlO2OlRIB4,0.545,Seven Hells,Brown Bird
3,0.515,https://api.spotify.com/v1/audio-analysis/341o4T7XtSZUKeQvIw2wms,0.221,194467,0.59,341o4T7XtSZUKeQvIw2wms,0.0636,2,0.0934,-12.299,0,0.0916,179.267,4,https://api.spotify.com/v1/tracks/341o4T7XtSZUKeQvIw2wms,audio_features,spotify:track:341o4T7XtSZUKeQvIw2wms,0.713,Devil's Resting Place,Laura Marling
4,0.93,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,0.675,149560,0.311,1TrGdXSgiBm8W68D2K1COG,0.000261,9,0.102,-11.959,1,0.0525,97.159,4,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,audio_features,spotify:track:1TrGdXSgiBm8W68D2K1COG,0.638,Cross Road Blues,Robert Johnson
5,0.875,https://api.spotify.com/v1/audio-analysis/65CVlqtXiLtCSdFRHC10mU,0.575,208439,0.188,65CVlqtXiLtCSdFRHC10mU,0.00205,11,0.166,-16.499,0,0.0586,130.63,4,https://api.spotify.com/v1/tracks/65CVlqtXiLtCSdFRHC10mU,audio_features,spotify:track:65CVlqtXiLtCSdFRHC10mU,0.322,The High Price of Inspiration,Hard Working Americans
6,0.0446,https://api.spotify.com/v1/audio-analysis/4VIDVd87GQcBSbofvDp8Pj,0.591,164440,0.864,4VIDVd87GQcBSbofvDp8Pj,0.00571,4,0.279,-4.706,0,0.0399,131.006,4,https://api.spotify.com/v1/tracks/4VIDVd87GQcBSbofvDp8Pj,audio_features,spotify:track:4VIDVd87GQcBSbofvDp8Pj,0.728,Bad Things,Jace Everett
7,0.381,https://api.spotify.com/v1/audio-analysis/5cNvmC1jEnA6QwnOvHpUo7,0.473,218520,0.461,5cNvmC1jEnA6QwnOvHpUo7,1.44e-06,9,0.118,-10.643,0,0.026,102.116,4,https://api.spotify.com/v1/tracks/5cNvmC1jEnA6QwnOvHpUo7,audio_features,spotify:track:5cNvmC1jEnA6QwnOvHpUo7,0.408,Old devils,William Elliott Whitmore
8,0.407,https://api.spotify.com/v1/audio-analysis/5fuON606j1hkPGJhFMwerY,0.69,205053,0.494,5fuON606j1hkPGJhFMwerY,3.79e-06,9,0.114,-9.147,0,0.0275,127.314,4,https://api.spotify.com/v1/tracks/5fuON606j1hkPGJhFMwerY,audio_features,spotify:track:5fuON606j1hkPGJhFMwerY,0.84,Graveyard,The Devil Makes Three
9,0.221,https://api.spotify.com/v1/audio-analysis/4WBmkMJyWubRXRLYk8t9SI,0.894,149387,0.507,4WBmkMJyWubRXRLYk8t9SI,0.0661,7,0.0642,-6.945,1,0.0564,114.216,4,https://api.spotify.com/v1/tracks/4WBmkMJyWubRXRLYk8t9SI,audio_features,spotify:track:4WBmkMJyWubRXRLYk8t9SI,0.916,Crossroads,John Mayer
10,0.993,https://api.spotify.com/v1/audio-analysis/17THAwZLC5xgi25y3S3sHQ,0.653,190027,0.0442,17THAwZLC5xgi25y3S3sHQ,0.0,10,0.131,-12.269,0,0.0371,71.434,5,https://api.spotify.com/v1/tracks/17THAwZLC5xgi25y3S3sHQ,audio_features,spotify:track:17THAwZLC5xgi25y3S3sHQ,0.346,Devil's Gonna Git You,Bessie Smith
11,0.931,https://api.spotify.com/v1/audio-analysis/1QCUrXrY1qlxRhL3a9LYCA,0.717,154667,0.111,1QCUrXrY1qlxRhL3a9LYCA,0.000163,11,0.107,-13.805,1,0.0873,82.181,4,https://api.spotify.com/v1/tracks/1QCUrXrY1qlxRhL3a9LYCA,audio_features,spotify:track:1QCUrXrY1qlxRhL3a9LYCA,0.15,Me and the Devil Blues,Robert Johnson
12,0.995,https://api.spotify.com/v1/audio-analysis/4fuyL4tMPJxY0SkbnLXB2g,0.476,194351,0.0708,4fuyL4tMPJxY0SkbnLXB2g,0.00912,9,0.147,-16.237,1,0.0541,145.089,3,https://api.spotify.com/v1/tracks/4fuyL4tMPJxY0SkbnLXB2g,audio_features,spotify:track:4fuyL4tMPJxY0SkbnLXB2g,0.495,Evil Devil Woman Blues,Memphis Minnie & Kansas Joe
13,0.763,https://api.spotify.com/v1/audio-analysis/4W5I9ht9ZzD2uvCTMIuhVG,0.515,161480,0.325,4W5I9ht9ZzD2uvCTMIuhVG,0.912,9,0.122,-13.498,0,0.0305,68.804,4,https://api.spotify.com/v1/tracks/4W5I9ht9ZzD2uvCTMIuhVG,audio_features,spotify:track:4W5I9ht9ZzD2uvCTMIuhVG,0.553,Blue Guitar,Earl Hooker
14,0.994,https://api.spotify.com/v1/audio-analysis/2QmkRlu6Td0kBAjvByuH0G,0.533,181551,0.162,2QmkRlu6Td0kBAjvByuH0G,0.671,5,0.12,-15.774,1,0.055,182.717,4,https://api.spotify.com/v1/tracks/2QmkRlu6Td0kBAjvByuH0G,audio_features,spotify:track:2QmkRlu6Td0kBAjvByuH0G,0.764,Blue Guitar Stomp,Buddy Burton & Fats Hudson
15,0.673,https://api.spotify.com/v1/audio-analysis/7IHTgTJz3hm6qeexXDi1Eb,0.425,330533,0.203,7IHTgTJz3hm6qeexXDi1Eb,0.849,9,0.317,-15.87,1,0.0407,179.267,3,https://api.spotify.com/v1/tracks/7IHTgTJz3hm6qeexXDi1Eb,audio_features,spotify:track:7IHTgTJz3hm6qeexXDi1Eb,0.457,Blue Guitar,Willie Kent
16,0.767,https://api.spotify.com/v1/audio-analysis/7lpsRa4kcNoxSHUDNDXpnn,0.545,261093,0.271,7lpsRa4kcNoxSHUDNDXpnn,6e-06,0,0.0728,-17.69,1,0.0667,113.963,4,https://api.spotify.com/v1/tracks/7lpsRa4kcNoxSHUDNDXpnn,audio_features,spotify:track:7lpsRa4kcNoxSHUDNDXpnn,0.679,Evil Woman,Champion Jack Dupree
17,0.901,https://api.spotify.com/v1/audio-analysis/0oInlz2qTVyXpfdAkJDluQ,0.43,177733,0.384,0oInlz2qTVyXpfdAkJDluQ,0.0481,9,0.1,-9.18,1,0.0321,174.183,3,https://api.spotify.com/v1/tracks/0oInlz2qTVyXpfdAkJDluQ,audio_features,spotify:track:0oInlz2qTVyXpfdAkJDluQ,0.304,I Put A Spell On You,Jesse Cook
18,0.157,https://api.spotify.com/v1/audio-analysis/49HpLbZHUWi24SeTZKRksQ,0.598,150400,0.829,49HpLbZHUWi24SeTZKRksQ,6.78e-06,11,0.138,-8.512,1,0.0792,147.996,4,https://api.spotify.com/v1/tracks/49HpLbZHUWi24SeTZKRksQ,audio_features,spotify:track:49HpLbZHUWi24SeTZKRksQ,0.777,Don't You Lie To Me (I Get Evil) - 2002 - Remaster,Gary Moore
19,0.315,https://api.spotify.com/v1/audio-analysis/1e6qkPMUiaWZfVk7WdRByQ,0.632,178907,0.765,1e6qkPMUiaWZfVk7WdRByQ,0.000246,7,0.244,-4.577,1,0.0331,99.617,4,https://api.spotify.com/v1/tracks/1e6qkPMUiaWZfVk7WdRByQ,audio_features,spotify:track:1e6qkPMUiaWZfVk7WdRByQ,0.95,Standing At The Crossroads,Elmore James
20,0.489,https://api.spotify.com/v1/audio-analysis/7KEpEndrZXOrFfGdCbuTCL,0.622,220240,0.284,7KEpEndrZXOrFfGdCbuTCL,0.0744,9,0.0853,-13.661,0,0.0668,93.715,4,https://api.spotify.com/v1/tracks/7KEpEndrZXOrFfGdCbuTCL,audio_features,spotify:track:7KEpEndrZXOrFfGdCbuTCL,0.671,Evil Is Going On,John Hammond
21,0.446,https://api.spotify.com/v1/audio-analysis/2Ug7RPzySjonBoV0FEzefC,0.597,176320,0.715,2Ug7RPzySjonBoV0FEzefC,0.454,7,0.424,-13.671,1,0.0482,106.983,4,https://api.spotify.com/v1/tracks/2Ug7RPzySjonBoV0FEzefC,audio_features,spotify:track:2Ug7RPzySjonBoV0FEzefC,0.772,Sweet Love and Evil Women,Johnny Winter
22,0.989,https://api.spotify.com/v1/audio-analysis/2LSQbjttPH8GfMqm6IniQ7,0.586,182047,0.0976,2LSQbjttPH8GfMqm6IniQ7,0.0472,4,0.266,-17.64,1,0.0611,146.461,3,https://api.spotify.com/v1/tracks/2LSQbjttPH8GfMqm6IniQ7,audio_features,spotify:track:2LSQbjttPH8GfMqm6IniQ7,0.841,Cross And Evil Woman Blues,Rev. Blind Gary Davis
23,0.911,https://api.spotify.com/v1/audio-analysis/72gZGrgN3z5UsRoERYwTtc,0.582,156933,0.254,72gZGrgN3z5UsRoERYwTtc,0.0208,1,0.0728,-11.638,1,0.0639,66.035,4,https://api.spotify.com/v1/tracks/72gZGrgN3z5UsRoERYwTtc,audio_features,spotify:track:72gZGrgN3z5UsRoERYwTtc,0.551,Evil Hearted Woman - Alternate Take,T-Bone Walker
24,0.987,https://api.spotify.com/v1/audio-analysis/3YOvmznZ4YSokmTyBlVMJm,0.599,170080,0.0757,3YOvmznZ4YSokmTyBlVMJm,0.00555,6,0.105,-12.798,1,0.0478,199.428,3,https://api.spotify.com/v1/tracks/3YOvmznZ4YSokmTyBlVMJm,audio_features,spotify:track:3YOvmznZ4YSokmTyBlVMJm,0.641,Evil Blues,"Melvin ""Lil' Son"" Jackson"
