,Unnamed: 0,Unnamed: 0.1,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,rock,funk,eletronica,rap,sertanejo,metal,vaporwave,samba,classica,pop,mpb,punk,reggae,jazz,blues
0,0,0,0.0724,https://api.spotify.com/v1/audio-analysis/5mAxA6Q1SIym6dPNiFLUyd,0.545,205333,0.865,5mAxA6Q1SIym6dPNiFLUyd,4.79e-06,6,0.919,-2.6010000000000004,0,0.0522,89.992,4,https://api.spotify.com/v1/tracks/5mAxA6Q1SIym6dPNiFLUyd,audio_features,spotify:track:5mAxA6Q1SIym6dPNiFLUyd,0.332,All Night,Steve Aoki,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0.0789,https://api.spotify.com/v1/audio-analysis/0tPQPaOKM32WgMSbPCYyRH,0.721,172687,0.873,0tPQPaOKM32WgMSbPCYyRH,0.0,1,0.0824,-4.7410000000000005,1,0.119,79.943,4,https://api.spotify.com/v1/tracks/0tPQPaOKM32WgMSbPCYyRH,audio_features,spotify:track:0tPQPaOKM32WgMSbPCYyRH,0.552,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0.303,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,0.6579999999999999,199111,0.6779999999999999,5yFSF6qQA1rcLsQRnBsZgb,0.0,1,0.361,-4.407,1,0.058,97.976,4,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,0.662,All Falls Down,Alan Walker,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,0.228,https://api.spotify.com/v1/audio-analysis/6TdweeWiGv35hKXn3tARjA,0.599,190769,0.897,6TdweeWiGv35hKXn3tARjA,0.0,0,0.5539999999999999,-2.7310000000000003,1,0.0435,156.016,4,https://api.spotify.com/v1/tracks/6TdweeWiGv35hKXn3tARjA,audio_features,spotify:track:6TdweeWiGv35hKXn3tARjA,0.931,You & Me,Marshmello,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,0.0916,https://api.spotify.com/v1/audio-analysis/1f11Vwl6LXUXTKUuZpt4se,0.448,153231,0.805,1f11Vwl6LXUXTKUuZpt4se,0.905,2,0.138,-7.31,1,0.0583,129.971,4,https://api.spotify.com/v1/tracks/1f11Vwl6LXUXTKUuZpt4se,audio_features,spotify:track:1f11Vwl6LXUXTKUuZpt4se,0.0658,Love Is Dead,4B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,0.0206,https://api.spotify.com/v1/audio-analysis/3o6ZGE2eIH9Of2BSWVP6yB,0.74,245674,0.987,3o6ZGE2eIH9Of2BSWVP6yB,0.904,2,0.604,-6.2360000000000015,1,0.0395,126.993,4,https://api.spotify.com/v1/tracks/3o6ZGE2eIH9Of2BSWVP6yB,audio_features,spotify:track:3o6ZGE2eIH9Of2BSWVP6yB,0.17600000000000002,Men On Mars,HI-LO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,0.0017399999999999998,https://api.spotify.com/v1/audio-analysis/68urkayBu8QD63IRMjWVmn,0.556,214215,0.823,68urkayBu8QD63IRMjWVmn,0.916,2,0.262,-6.246,1,0.0435,120.986,4,https://api.spotify.com/v1/tracks/68urkayBu8QD63IRMjWVmn,audio_features,spotify:track:68urkayBu8QD63IRMjWVmn,0.0693,Aura Lusia,Matt Fax,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,0.0128,https://api.spotify.com/v1/audio-analysis/79B7naQYN34s6lITPdToMQ,0.659,142521,0.946,79B7naQYN34s6lITPdToMQ,0.794,1,0.14800000000000002,-3.071,1,0.0504,128.019,4,https://api.spotify.com/v1/tracks/79B7naQYN34s6lITPdToMQ,audio_features,spotify:track:79B7naQYN34s6lITPdToMQ,0.487,Jetlag,Mike Williams,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,0.156,https://api.spotify.com/v1/audio-analysis/4yp4pNVchQvlsThtay0eQc,0.828,187752,0.447,4yp4pNVchQvlsThtay0eQc,0.000918,6,0.11,-9.789,1,0.0778,124.031,4,https://api.spotify.com/v1/tracks/4yp4pNVchQvlsThtay0eQc,audio_features,spotify:track:4yp4pNVchQvlsThtay0eQc,0.63,Give Me,Boye,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,0.177,https://api.spotify.com/v1/audio-analysis/4CIvBx8grkguEP8yew9Yil,0.723,203226,0.918,4CIvBx8grkguEP8yew9Yil,0.00825,8,0.121,-3.5860000000000003,0,0.123,124.031,4,https://api.spotify.com/v1/tracks/4CIvBx8grkguEP8yew9Yil,audio_features,spotify:track:4CIvBx8grkguEP8yew9Yil,0.908,Holding On,Lika Morgan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,10,10,0.00363,https://api.spotify.com/v1/audio-analysis/0JshnWfAOhnJiob29TL7XO,0.764,181663,0.6729999999999999,0JshnWfAOhnJiob29TL7XO,0.0119,7,0.211,-7.8439999999999985,1,0.0386,121.014,4,https://api.spotify.com/v1/tracks/0JshnWfAOhnJiob29TL7XO,audio_features,spotify:track:0JshnWfAOhnJiob29TL7XO,0.41,You Might Be (feat. Lils) - GoldFish Remix,Autograf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,11,11,0.0308,https://api.spotify.com/v1/audio-analysis/7pstxLUhvsJC3M4TxHe2aI,0.518,192731,0.7240000000000001,7pstxLUhvsJC3M4TxHe2aI,0.0,8,0.116,-6.327000000000001,1,0.0839,121.884,4,https://api.spotify.com/v1/tracks/7pstxLUhvsJC3M4TxHe2aI,audio_features,spotify:track:7pstxLUhvsJC3M4TxHe2aI,0.334,Carry You Home,Tiësto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,12,12,0.302,https://api.spotify.com/v1/audio-analysis/0iALOYqXaVoluUIsSyDAny,0.759,371533,0.909,0iALOYqXaVoluUIsSyDAny,0.8420000000000001,0,0.0998,-7.85,0,0.0373,128.189,4,https://api.spotify.com/v1/tracks/0iALOYqXaVoluUIsSyDAny,audio_features,spotify:track:0iALOYqXaVoluUIsSyDAny,0.47,On Hold (Jamie xx Remix),The xx,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,13,13,0.117,https://api.spotify.com/v1/audio-analysis/41W4YKwP7DPxoplPA2U0PW,0.8170000000000001,198280,0.8540000000000001,41W4YKwP7DPxoplPA2U0PW,1.07e-05,6,0.0413,-4.744,0,0.117,102.0,4,https://api.spotify.com/v1/tracks/41W4YKwP7DPxoplPA2U0PW,audio_features,spotify:track:41W4YKwP7DPxoplPA2U0PW,0.622,Riding Shotgun,Kygo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,14,14,0.213,https://api.spotify.com/v1/audio-analysis/3PaqbRfUAxp91XYS2PJHZ1,0.575,178120,0.836,3PaqbRfUAxp91XYS2PJHZ1,0.0642,6,0.106,-8.097000000000001,1,0.0735,119.909,4,https://api.spotify.com/v1/tracks/3PaqbRfUAxp91XYS2PJHZ1,audio_features,spotify:track:3PaqbRfUAxp91XYS2PJHZ1,0.247,Run,Matt Nash,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,15,15,0.0122,https://api.spotify.com/v1/audio-analysis/71xYgonpDJ7tWqo2vQm28c,0.621,175714,0.897,71xYgonpDJ7tWqo2vQm28c,0.327,6,0.0808,-6.232,0,0.0566,126.073,4,https://api.spotify.com/v1/tracks/71xYgonpDJ7tWqo2vQm28c,audio_features,spotify:track:71xYgonpDJ7tWqo2vQm28c,0.227,I Can't Stop,DJ Licious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,16,16,0.00301,https://api.spotify.com/v1/audio-analysis/6KSo1lI5GUtlvksaDWM7ZO,0.675,207265,0.8109999999999999,6KSo1lI5GUtlvksaDWM7ZO,0.0413,0,0.126,-6.966,0,0.0629,126.023,4,https://api.spotify.com/v1/tracks/6KSo1lI5GUtlvksaDWM7ZO,audio_features,spotify:track:6KSo1lI5GUtlvksaDWM7ZO,0.271,Missing You,Boston Bun,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,17,17,0.00518,https://api.spotify.com/v1/audio-analysis/122vZqxDr7xtRuNhZZPUda,0.718,148801,0.944,122vZqxDr7xtRuNhZZPUda,0.477,1,0.114,-5.041,1,0.0386,125.004,4,https://api.spotify.com/v1/tracks/122vZqxDr7xtRuNhZZPUda,audio_features,spotify:track:122vZqxDr7xtRuNhZZPUda,0.354,All I Know,EDX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,18,18,0.0079,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,0.653,234286,0.91,57p8CBvPOxrvyCbn6ttl5r,0.0,10,0.318,-3.36,1,0.0566,126.047,4,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,audio_features,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0921,Would You Ever,Skrillex,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,0.234,https://api.spotify.com/v1/audio-analysis/2KwojFDebQV4J2b0JMRR5Q,0.7609999999999999,169270,0.785,2KwojFDebQV4J2b0JMRR5Q,0.237,8,0.0573,-5.502000000000002,1,0.0505,104.992,4,https://api.spotify.com/v1/tracks/2KwojFDebQV4J2b0JMRR5Q,audio_features,spotify:track:2KwojFDebQV4J2b0JMRR5Q,0.58,Is That For Me,Alesso,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,0.00836,https://api.spotify.com/v1/audio-analysis/3ZbsXBvUJ9mUTqnKH95fwF,0.5720000000000001,268052,0.924,3ZbsXBvUJ9mUTqnKH95fwF,0.0199,6,0.0961,-3.639,0,0.197,154.00799999999995,4,https://api.spotify.com/v1/tracks/3ZbsXBvUJ9mUTqnKH95fwF,audio_features,spotify:track:3ZbsXBvUJ9mUTqnKH95fwF,0.214,Only Want U,Snails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,0.000408,https://api.spotify.com/v1/audio-analysis/5oAgI7Pzg6vxuKrfapg3Pi,0.381,255103,0.7120000000000001,5oAgI7Pzg6vxuKrfapg3Pi,0.589,5,0.183,-6.9,1,0.0355,127.967,4,https://api.spotify.com/v1/tracks/5oAgI7Pzg6vxuKrfapg3Pi,audio_features,spotify:track:5oAgI7Pzg6vxuKrfapg3Pi,0.0378,Pizza,Martin Garrix,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,0.003820000000000001,https://api.spotify.com/v1/audio-analysis/4C6IBSWdeKpiEChXGhZaRs,0.5920000000000001,168917,0.882,4C6IBSWdeKpiEChXGhZaRs,0.0,11,0.298,-5.055,0,0.0358,123.958,4,https://api.spotify.com/v1/tracks/4C6IBSWdeKpiEChXGhZaRs,audio_features,spotify:track:4C6IBSWdeKpiEChXGhZaRs,0.5770000000000001,Road,Bruno Martini,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,23,23,0.0418,https://api.spotify.com/v1/audio-analysis/1239jtGHaLn6kaVXPLvZsK,0.65,165000,0.976,1239jtGHaLn6kaVXPLvZsK,0.00396,1,0.188,-2.444,0,0.0439,127.982,4,https://api.spotify.com/v1/tracks/1239jtGHaLn6kaVXPLvZsK,audio_features,spotify:track:1239jtGHaLn6kaVXPLvZsK,0.732,LOCO,NERVO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,0.00778,https://api.spotify.com/v1/audio-analysis/65ES1qwOB577ZnTkizMXJJ,0.898,156800,0.935,65ES1qwOB577ZnTkizMXJJ,3.63e-05,11,0.217,-2.744,1,0.29100000000000004,150.016,4,https://api.spotify.com/v1/tracks/65ES1qwOB577ZnTkizMXJJ,audio_features,spotify:track:65ES1qwOB577ZnTkizMXJJ,0.884,HUMBLE. - SKRILLEX REMIX,Skrillex,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,25,25,0.265,https://api.spotify.com/v1/audio-analysis/4MFJja8C5DQGWstBew2BUC,0.6859999999999999,182521,0.8170000000000001,4MFJja8C5DQGWstBew2BUC,0.000186,2,0.415,-6.035,1,0.046,121.996,4,https://api.spotify.com/v1/tracks/4MFJja8C5DQGWstBew2BUC,audio_features,spotify:track:4MFJja8C5DQGWstBew2BUC,0.474,Coastline,Liu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,26,26,0.113,https://api.spotify.com/v1/audio-analysis/71P1N0X76YtZMbBIGG47un,0.647,182147,0.713,71P1N0X76YtZMbBIGG47un,0.00703,4,0.146,-5.874,1,0.0256,124.982,4,https://api.spotify.com/v1/tracks/71P1N0X76YtZMbBIGG47un,audio_features,spotify:track:71P1N0X76YtZMbBIGG47un,0.277,Big Jet Plane,Alok,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,27,27,0.00393,https://api.spotify.com/v1/audio-analysis/5YzaostcCu9Sgp5T7bFuX3,0.63,203693,0.5539999999999999,5YzaostcCu9Sgp5T7bFuX3,0.8290000000000001,9,0.145,-9.675,0,0.0256,127.013,4,https://api.spotify.com/v1/tracks/5YzaostcCu9Sgp5T7bFuX3,audio_features,spotify:track:5YzaostcCu9Sgp5T7bFuX3,0.119,Juvenile,The Blaze,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,28,28,0.525,https://api.spotify.com/v1/audio-analysis/6V2AHCTqyVsN4c9R3X3BWj,0.735,205200,0.718,6V2AHCTqyVsN4c9R3X3BWj,0.000431,3,0.381,-4.797,0,0.0905,99.954,4,https://api.spotify.com/v1/tracks/6V2AHCTqyVsN4c9R3X3BWj,audio_features,spotify:track:6V2AHCTqyVsN4c9R3X3BWj,0.612,Sleepless In NYC,Autograf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,0.152,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,0.677,236853,0.4970000000000001,0Zbbxnx4SGGHoIow4PpISP,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,audio_features,spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.419,Stargazing,Kygo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,30,30,0.00271,https://api.spotify.com/v1/audio-analysis/4XmeDoWEMBG6Km2Ts6brCt,0.652,191024,0.94,4XmeDoWEMBG6Km2Ts6brCt,9.77e-06,11,0.183,-3.837,0,0.0377,124.029,4,https://api.spotify.com/v1/tracks/4XmeDoWEMBG6Km2Ts6brCt,audio_features,spotify:track:4XmeDoWEMBG6Km2Ts6brCt,0.8859999999999999,Monday,Vintage Culture,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,31,31,0.0034700000000000004,https://api.spotify.com/v1/audio-analysis/5TY4l2xPjXDcRhG1cmZDK7,0.77,179027,0.644,5TY4l2xPjXDcRhG1cmZDK7,0.000519,7,0.188,-5.151,1,0.0408,122.008,4,https://api.spotify.com/v1/tracks/5TY4l2xPjXDcRhG1cmZDK7,audio_features,spotify:track:5TY4l2xPjXDcRhG1cmZDK7,0.522,Found U,Dimmi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,0.0022600000000000003,https://api.spotify.com/v1/audio-analysis/1pgWrCu36Rd221g0u4GTWo,0.573,178064,0.866,1pgWrCu36Rd221g0u4GTWo,0.000326,8,0.0748,-7.119,1,0.0656,123.955,4,https://api.spotify.com/v1/tracks/1pgWrCu36Rd221g0u4GTWo,audio_features,spotify:track:1pgWrCu36Rd221g0u4GTWo,0.226,Together - Chris Gold Edit,Klaas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,33,33,0.635,https://api.spotify.com/v1/audio-analysis/7L7aloQvEIcgpX7PJbUgUL,0.6990000000000001,235349,0.812,7L7aloQvEIcgpX7PJbUgUL,0.0014199999999999998,7,0.383,-3.4130000000000003,0,0.0525,129.018,4,https://api.spotify.com/v1/tracks/7L7aloQvEIcgpX7PJbUgUL,audio_features,spotify:track:7L7aloQvEIcgpX7PJbUgUL,0.234,Choir 1.0,Purple Haze,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,0.17800000000000002,https://api.spotify.com/v1/audio-analysis/0q7oMII7kWTj1ZSX6GT6LU,0.376,242012,0.723,0q7oMII7kWTj1ZSX6GT6LU,0.0,7,0.0815,-2.951,1,0.046,84.146,4,https://api.spotify.com/v1/tracks/0q7oMII7kWTj1ZSX6GT6LU,audio_features,spotify:track:0q7oMII7kWTj1ZSX6GT6LU,0.16699999999999998,Crawl Outta Love,Illenium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,35,35,0.149,https://api.spotify.com/v1/audio-analysis/5RYDOuZRPuFz6rD4JW3rwf,0.51,169011,0.679,5RYDOuZRPuFz6rD4JW3rwf,6.459999999999997e-05,5,0.116,-3.857,0,0.04,127.979,4,https://api.spotify.com/v1/tracks/5RYDOuZRPuFz6rD4JW3rwf,audio_features,spotify:track:5RYDOuZRPuFz6rD4JW3rwf,0.129,Message,Audien,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,0.0448,https://api.spotify.com/v1/audio-analysis/6NMdQCrpO1pX0EbyIckRgG,0.522,221760,0.772,6NMdQCrpO1pX0EbyIckRgG,0.00488,4,0.307,-3.738,0,0.0465,124.968,4,https://api.spotify.com/v1/tracks/6NMdQCrpO1pX0EbyIckRgG,audio_features,spotify:track:6NMdQCrpO1pX0EbyIckRgG,0.308,Alive - Radio Mix,Dannic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,37,37,0.0194,https://api.spotify.com/v1/audio-analysis/1oqniN5rzgvhAWoq4HgY2W,0.6990000000000001,218639,0.936,1oqniN5rzgvhAWoq4HgY2W,0.000431,7,0.0506,-5.601,0,0.125,125.946,4,https://api.spotify.com/v1/tracks/1oqniN5rzgvhAWoq4HgY2W,audio_features,spotify:track:1oqniN5rzgvhAWoq4HgY2W,0.369,Nothing Better,Chris Lake,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,38,38,0.255,https://api.spotify.com/v1/audio-analysis/1PM8OIREXRl5lFb06852rr,0.718,160286,0.6809999999999999,1PM8OIREXRl5lFb06852rr,1.88e-05,5,0.208,-4.593,0,0.0361,139.99,4,https://api.spotify.com/v1/tracks/1PM8OIREXRl5lFb06852rr,audio_features,spotify:track:1PM8OIREXRl5lFb06852rr,0.35600000000000004,You Could Be,R3HAB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,39,39,0.0138,https://api.spotify.com/v1/audio-analysis/1Ht5dWBnyTAnVdlbQPV0dZ,0.581,200021,0.8420000000000001,1Ht5dWBnyTAnVdlbQPV0dZ,0.0,5,0.525,-4.739,0,0.093,179.959,4,https://api.spotify.com/v1/tracks/1Ht5dWBnyTAnVdlbQPV0dZ,audio_features,spotify:track:1Ht5dWBnyTAnVdlbQPV0dZ,0.47,World Gone Crazy,Qulinez,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,0.0152,https://api.spotify.com/v1/audio-analysis/7hXVlVoYvSUMwz8XuXfK58,0.557,233586,0.8340000000000001,7hXVlVoYvSUMwz8XuXfK58,0.00156,4,0.108,-4.848,0,0.0479,172.048,4,https://api.spotify.com/v1/tracks/7hXVlVoYvSUMwz8XuXfK58,audio_features,spotify:track:7hXVlVoYvSUMwz8XuXfK58,0.359,Trouble,Sub Focus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,41,41,0.354,https://api.spotify.com/v1/audio-analysis/1AadnQdLjWmV9nQLJMyRoN,0.733,187720,0.873,1AadnQdLjWmV9nQLJMyRoN,0.951,2,0.134,-6.291,0,0.0423,125.027,4,https://api.spotify.com/v1/tracks/1AadnQdLjWmV9nQLJMyRoN,audio_features,spotify:track:1AadnQdLjWmV9nQLJMyRoN,0.349,On My Way,Maya Jane Coles,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,42,42,0.117,https://api.spotify.com/v1/audio-analysis/6V4vRhIBYPJFCmuMQfN6VL,0.6679999999999999,193049,0.883,6V4vRhIBYPJFCmuMQfN6VL,0.81,7,0.153,-4.802,0,0.0397,123.012,4,https://api.spotify.com/v1/tracks/6V4vRhIBYPJFCmuMQfN6VL,audio_features,spotify:track:6V4vRhIBYPJFCmuMQfN6VL,0.341,Daybreak,EDX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,43,43,0.00646,https://api.spotify.com/v1/audio-analysis/0MHJ3Obkdl3EN29A8nv6uz,0.617,238594,0.945,0MHJ3Obkdl3EN29A8nv6uz,2.11e-05,10,0.501,-2.748,0,0.205,127.986,4,https://api.spotify.com/v1/tracks/0MHJ3Obkdl3EN29A8nv6uz,audio_features,spotify:track:0MHJ3Obkdl3EN29A8nv6uz,0.293,Feel The Volume - JOYRYDE 'Stick It In Reverse' Mix,Jauz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,44,44,0.435,https://api.spotify.com/v1/audio-analysis/4WTpRSBkVNm2aa2IuFXrsT,0.6970000000000001,298199,0.585,4WTpRSBkVNm2aa2IuFXrsT,0.8320000000000001,3,0.105,-10.216,0,0.0279,125.019,4,https://api.spotify.com/v1/tracks/4WTpRSBkVNm2aa2IuFXrsT,audio_features,spotify:track:4WTpRSBkVNm2aa2IuFXrsT,0.584,Won't Let You Down,Maya Jane Coles,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,45,45,0.256,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,0.52,180823,0.7609999999999999,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.28600000000000003,Silence,Marshmello,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,46,46,0.0166,https://api.spotify.com/v1/audio-analysis/2CkNxPDokO8Rp83H504VUJ,0.527,206907,0.851,2CkNxPDokO8Rp83H504VUJ,0.0,11,0.0493,-4.102,1,0.0509,96.962,4,https://api.spotify.com/v1/tracks/2CkNxPDokO8Rp83H504VUJ,audio_features,spotify:track:2CkNxPDokO8Rp83H504VUJ,0.49,Light Me Up,FTampa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,47,47,0.00179,https://api.spotify.com/v1/audio-analysis/6WbADFqMvR8N5u0BvtsWQE,0.652,181673,0.855,6WbADFqMvR8N5u0BvtsWQE,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,https://api.spotify.com/v1/tracks/6WbADFqMvR8N5u0BvtsWQE,audio_features,spotify:track:6WbADFqMvR8N5u0BvtsWQE,0.279,Without You (feat. Sandro Cavazza),Avicii,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,48,48,0.0323,https://api.spotify.com/v1/audio-analysis/4q8PHoRsPUB52LFylX8Ulz,0.645,203000,0.741,4q8PHoRsPUB52LFylX8Ulz,0.0,5,0.29,-4.989,0,0.0339,123.07,4,https://api.spotify.com/v1/tracks/4q8PHoRsPUB52LFylX8Ulz,audio_features,spotify:track:4q8PHoRsPUB52LFylX8Ulz,0.534,More Than You Know,Axwell /\ Ingrosso,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,49,49,0.00217,https://api.spotify.com/v1/audio-analysis/1pDDDtySN1U57vTmCexPmu,0.672,210421,0.782,1pDDDtySN1U57vTmCexPmu,0.000926,11,0.16899999999999998,-5.648,0,0.0322,124.026,4,https://api.spotify.com/v1/tracks/1pDDDtySN1U57vTmCexPmu,audio_features,spotify:track:1pDDDtySN1U57vTmCexPmu,0.0898,Sober,Cat Dealers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,50,0,9.22e-05,https://api.spotify.com/v1/audio-analysis/2eIqsDLYwcHvhyuOH6BjBe,0.711,193548,0.67,2eIqsDLYwcHvhyuOH6BjBe,0.875,1,0.0905,-7.57,1,0.0304,124.019,4,https://api.spotify.com/v1/tracks/2eIqsDLYwcHvhyuOH6BjBe,audio_features,spotify:track:2eIqsDLYwcHvhyuOH6BjBe,0.0391,Memories,Vintage Culture,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,51,1,9.29e-05,https://api.spotify.com/v1/audio-analysis/7o66oPdBOYbA5xwJxhlDTR,0.804,147692,0.7829999999999999,7o66oPdBOYbA5xwJxhlDTR,0.0511,1,0.256,-6.155,1,0.0803,129.977,4,https://api.spotify.com/v1/tracks/7o66oPdBOYbA5xwJxhlDTR,audio_features,spotify:track:7o66oPdBOYbA5xwJxhlDTR,0.782,2nite - Groove Delight & Invad3r Remix,Felguk,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,52,2,0.265,https://api.spotify.com/v1/audio-analysis/4MFJja8C5DQGWstBew2BUC,0.6859999999999999,182521,0.8170000000000001,4MFJja8C5DQGWstBew2BUC,0.000186,2,0.415,-6.035,1,0.046,121.996,4,https://api.spotify.com/v1/tracks/4MFJja8C5DQGWstBew2BUC,audio_features,spotify:track:4MFJja8C5DQGWstBew2BUC,0.474,Coastline,Liu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,53,3,0.00285,https://api.spotify.com/v1/audio-analysis/50WnsFeMzoirTg90NCNv4Q,0.722,226452,0.736,50WnsFeMzoirTg90NCNv4Q,8.3e-05,9,0.34700000000000003,-3.948,1,0.0443,124.009,4,https://api.spotify.com/v1/tracks/50WnsFeMzoirTg90NCNv4Q,audio_features,spotify:track:50WnsFeMzoirTg90NCNv4Q,0.561,Take Me Out,Bruno Be,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,54,4,0.003820000000000001,https://api.spotify.com/v1/audio-analysis/4C6IBSWdeKpiEChXGhZaRs,0.5920000000000001,168917,0.882,4C6IBSWdeKpiEChXGhZaRs,0.0,11,0.298,-5.055,0,0.0358,123.958,4,https://api.spotify.com/v1/tracks/4C6IBSWdeKpiEChXGhZaRs,audio_features,spotify:track:4C6IBSWdeKpiEChXGhZaRs,0.5770000000000001,Road,Bruno Martini,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,55,5,0.00591,https://api.spotify.com/v1/audio-analysis/3QVLyVPY6fB6l9xjQ23VlH,0.711,161429,0.701,3QVLyVPY6fB6l9xjQ23VlH,0.596,9,0.954,-6.983,1,0.0413,126.063,4,https://api.spotify.com/v1/tracks/3QVLyVPY6fB6l9xjQ23VlH,audio_features,spotify:track:3QVLyVPY6fB6l9xjQ23VlH,0.552,Calabria,Cat Dealers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,56,6,0.113,https://api.spotify.com/v1/audio-analysis/71P1N0X76YtZMbBIGG47un,0.647,182147,0.713,71P1N0X76YtZMbBIGG47un,0.00703,4,0.146,-5.874,1,0.0256,124.982,4,https://api.spotify.com/v1/tracks/71P1N0X76YtZMbBIGG47un,audio_features,spotify:track:71P1N0X76YtZMbBIGG47un,0.277,Big Jet Plane,Alok,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
