,Unnamed: 0,Unnamed: 0.1,0,song_title,artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,rock,rap,eletronica,funk,sertanejo,metal,vaporwave,samba,classica,pop,mpb,punk,reggae,jazz,blues
741,741,11,,"Pieces de clavecin, Book 1: I. L'Aimable: Gracieux",Joseph-Nicolas-Pancrace Royer,0.782,https://api.spotify.com/v1/audio-analysis/6qDfwA4ssZmsNuAdQZvjso,0.278,374333.0,0.207,6qDfwA4ssZmsNuAdQZvjso,0.8029999999999999,6.0,0.125,-22.953000000000007,0.0,0.0316,97.755,3.0,https://api.spotify.com/v1/tracks/6qDfwA4ssZmsNuAdQZvjso,audio_features,spotify:track:6qDfwA4ssZmsNuAdQZvjso,0.377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
742,742,12,,Dernière courente de Gautier,Denis Gaultier,0.995,https://api.spotify.com/v1/audio-analysis/3MQsIs2QzfZmJ8duhVkFB3,0.35200000000000004,167000.0,0.127,3MQsIs2QzfZmJ8duhVkFB3,0.913,1.0,0.116,-22.782,0.0,0.0436,147.52700000000004,4.0,https://api.spotify.com/v1/tracks/3MQsIs2QzfZmJ8duhVkFB3,audio_features,spotify:track:3MQsIs2QzfZmJ8duhVkFB3,0.564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
743,743,13,,"Partita for Violin Solo No.2 in D minor, BWV 1004: 5. Ciaccona",Johann Sebastian Bach,0.994,https://api.spotify.com/v1/audio-analysis/70yZjhHKD6elOasIlWNZka,0.34700000000000003,782000.0,0.121,70yZjhHKD6elOasIlWNZka,0.753,1.0,0.0719,-18.741,1.0,0.0449,110.159,3.0,https://api.spotify.com/v1/tracks/70yZjhHKD6elOasIlWNZka,audio_features,spotify:track:70yZjhHKD6elOasIlWNZka,0.348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
744,744,14,,"Membra Jesu nostri, BuxWV 75, Cantata V ""Ad pectus"": II. Concerto I. Sicut modo geniti infantes",Dietrich Buxtehude,0.936,https://api.spotify.com/v1/audio-analysis/6HfC3KPS8Kkv5Y5fQuf0Me,0.221,173520.0,0.152,6HfC3KPS8Kkv5Y5fQuf0Me,0.0,0.0,0.17,-22.583,1.0,0.0486,78.648,3.0,https://api.spotify.com/v1/tracks/6HfC3KPS8Kkv5Y5fQuf0Me,audio_features,spotify:track:6HfC3KPS8Kkv5Y5fQuf0Me,0.0883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
745,745,15,,"Concerto for Flute and Violin in E Minor, TWV 52:e3: I. No indication",Georg Philipp Telemann,0.899,https://api.spotify.com/v1/audio-analysis/1op8aijsKmBvJnjFVb3hMD,0.474,162427.0,0.276,1op8aijsKmBvJnjFVb3hMD,0.0049,10.0,0.206,-17.277,0.0,0.0388,79.083,4.0,https://api.spotify.com/v1/tracks/1op8aijsKmBvJnjFVb3hMD,audio_features,spotify:track:1op8aijsKmBvJnjFVb3hMD,0.653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
746,746,16,,"Il quarto libro delle cantate, et arie: Lagrime tutte amare",Giovanni Felice Sances,0.968,https://api.spotify.com/v1/audio-analysis/2t8UNnPxi5DH9CEqxp8JHT,0.392,197349.0,0.0517,2t8UNnPxi5DH9CEqxp8JHT,0.0,4.0,0.102,-17.191,0.0,0.0644,72.64,4.0,https://api.spotify.com/v1/tracks/2t8UNnPxi5DH9CEqxp8JHT,audio_features,spotify:track:2t8UNnPxi5DH9CEqxp8JHT,0.132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
747,747,17,,"Concerto for Flute, Strings, and Continuo in G: 1. Spiritoso",Giovanni Battista Pergolesi,0.975,https://api.spotify.com/v1/audio-analysis/5QGm1tcUFWXhekepo6iP5S,0.597,250240.0,0.175,5QGm1tcUFWXhekepo6iP5S,0.799,2.0,0.5529999999999999,-17.336,1.0,0.0597,111.796,4.0,https://api.spotify.com/v1/tracks/5QGm1tcUFWXhekepo6iP5S,audio_features,spotify:track:5QGm1tcUFWXhekepo6iP5S,0.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
748,748,18,,"Sonata for violoncello and basso continuo in G Major, WKO 147: III. Rondeau",Carl Friedrich Abel,0.963,https://api.spotify.com/v1/audio-analysis/4lQm3oH3tgHBtXNKlZbWMK,0.332,118933.0,0.162,4lQm3oH3tgHBtXNKlZbWMK,0.279,6.0,0.132,-18.148,1.0,0.0312,147.347,4.0,https://api.spotify.com/v1/tracks/4lQm3oH3tgHBtXNKlZbWMK,audio_features,spotify:track:4lQm3oH3tgHBtXNKlZbWMK,0.664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
749,749,19,,"Concerto 5 in A Minor, Op. 7: I. Vivace",Jean-Marie Leclair,0.858,https://api.spotify.com/v1/audio-analysis/0NzwOWLYCkYZ0pp71inS5k,0.436,331400.0,0.21,0NzwOWLYCkYZ0pp71inS5k,0.00285,1.0,0.322,-16.959,0.0,0.0433,125.61,3.0,https://api.spotify.com/v1/tracks/0NzwOWLYCkYZ0pp71inS5k,audio_features,spotify:track:0NzwOWLYCkYZ0pp71inS5k,0.534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
750,750,20,,"Trio Sonata In C Major, RV 82: 2. Larghetto",Antonio Vivaldi,0.826,https://api.spotify.com/v1/audio-analysis/35T7V6dI6E8QkuqOoyqEJZ,0.518,208880.0,0.0249,35T7V6dI6E8QkuqOoyqEJZ,0.894,0.0,0.0637,-28.022,0.0,0.0567,58.699,4.0,https://api.spotify.com/v1/tracks/35T7V6dI6E8QkuqOoyqEJZ,audio_features,spotify:track:35T7V6dI6E8QkuqOoyqEJZ,0.155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
751,751,21,,"Sonata for Violin and Basso Continuo in G Major, TWV 41:G1: II. Allegro",Georg Philipp Telemann,0.852,https://api.spotify.com/v1/audio-analysis/4P2NgfsPmuQLbhIJ2M5jRb,0.487,152120.0,0.35,4P2NgfsPmuQLbhIJ2M5jRb,0.00633,6.0,0.272,-11.519,1.0,0.0347,116.216,4.0,https://api.spotify.com/v1/tracks/4P2NgfsPmuQLbhIJ2M5jRb,audio_features,spotify:track:4P2NgfsPmuQLbhIJ2M5jRb,0.653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
752,752,22,,"Nulla in mundo pax, RV 630: 1. Nulla in mundo pax (Larghetto)",Antonio Vivaldi,0.8759999999999999,https://api.spotify.com/v1/audio-analysis/2Mg5rT4PFZVSe60V34G4Ud,0.29,407320.0,0.15,2Mg5rT4PFZVSe60V34G4Ud,0.0028,3.0,0.168,-14.909,1.0,0.0446,97.598,4.0,https://api.spotify.com/v1/tracks/2Mg5rT4PFZVSe60V34G4Ud,audio_features,spotify:track:2Mg5rT4PFZVSe60V34G4Ud,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,753,23,,"Prothimia suavissima, Book 2: Sonata No. 11",Antonio Bertali,0.8370000000000001,https://api.spotify.com/v1/audio-analysis/2e3xEZXR4Wm6dg3CaGDOQs,0.311,511360.0,0.204,2e3xEZXR4Wm6dg3CaGDOQs,0.00656,7.0,0.0989,-14.382,0.0,0.0355,104.41,4.0,https://api.spotify.com/v1/tracks/2e3xEZXR4Wm6dg3CaGDOQs,audio_features,spotify:track:2e3xEZXR4Wm6dg3CaGDOQs,0.179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
754,754,24,,"Endimione e Cintia: Aria ""Se geloso è il mio core""",Alessandro Scarlatti,0.948,https://api.spotify.com/v1/audio-analysis/00TOiZMOdu5tioejShnB0L,0.534,181187.0,0.127,00TOiZMOdu5tioejShnB0L,0.541,1.0,0.0957,-20.562,1.0,0.0588,110.117,4.0,https://api.spotify.com/v1/tracks/00TOiZMOdu5tioejShnB0L,audio_features,spotify:track:00TOiZMOdu5tioejShnB0L,0.34600000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
755,755,25,,Trio Sonata No. 1 in A Minor: II. Fuga: Allegro,William Boyce,0.916,https://api.spotify.com/v1/audio-analysis/1a8r4ftdgO4Noidu5yPomd,0.4320000000000001,96120.0,0.0629,1a8r4ftdgO4Noidu5yPomd,4.96e-05,8.0,0.0865,-24.219,0.0,0.0506,81.27600000000002,4.0,https://api.spotify.com/v1/tracks/1a8r4ftdgO4Noidu5yPomd,audio_features,spotify:track:1a8r4ftdgO4Noidu5yPomd,0.653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
756,756,26,,"Prelude in F Major, BuxWV 145",Dietrich Buxtehude,0.768,https://api.spotify.com/v1/audio-analysis/7KVhC5X0urpQwxWowQZADm,0.08800000000000001,409640.0,0.153,7KVhC5X0urpQwxWowQZADm,0.802,5.0,0.185,-18.988,1.0,0.0375,67.479,4.0,https://api.spotify.com/v1/tracks/7KVhC5X0urpQwxWowQZADm,audio_features,spotify:track:7KVhC5X0urpQwxWowQZADm,0.112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,757,27,,"La Françoise: Sonade « gravement – gayement – rondement – gravement – vivement – air gracieusement, gayement",François Couperin,0.8740000000000001,https://api.spotify.com/v1/audio-analysis/2BxPbSB00U2BTVJE7Hk3WL,0.28600000000000003,389467.0,0.221,2BxPbSB00U2BTVJE7Hk3WL,0.467,2.0,0.123,-15.677,0.0,0.0354,112.612,4.0,https://api.spotify.com/v1/tracks/2BxPbSB00U2BTVJE7Hk3WL,audio_features,spotify:track:2BxPbSB00U2BTVJE7Hk3WL,0.203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
758,758,28,,Pavanne in F-sharp minor,Louis Couperin,0.8909999999999999,https://api.spotify.com/v1/audio-analysis/13fTWOqHCCHsurUzkYUMDg,0.247,445867.0,0.132,13fTWOqHCCHsurUzkYUMDg,0.852,4.0,0.0565,-25.655,0.0,0.0338,67.719,3.0,https://api.spotify.com/v1/tracks/13fTWOqHCCHsurUzkYUMDg,audio_features,spotify:track:13fTWOqHCCHsurUzkYUMDg,0.334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
759,759,29,,Harmonia artificioso-ariosa / Partia I: Sonata. Adagio - Presto - Adagio,Heinrich Ignaz Franz von Biber,0.853,https://api.spotify.com/v1/audio-analysis/75Ct3r0xN6zgPNZu7C1geu,0.298,160000.0,0.188,75Ct3r0xN6zgPNZu7C1geu,0.319,1.0,0.0616,-17.934,0.0,0.0376,109.204,4.0,https://api.spotify.com/v1/tracks/75Ct3r0xN6zgPNZu7C1geu,audio_features,spotify:track:75Ct3r0xN6zgPNZu7C1geu,0.331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
760,760,30,,O Solitude! Z.406a,Henry Purcell,0.967,https://api.spotify.com/v1/audio-analysis/1Ip45TLLgMFZeQiWAYbNdP,0.248,324760.0,0.0133,1Ip45TLLgMFZeQiWAYbNdP,2.53e-06,11.0,0.0994,-28.458,0.0,0.0554,72.61,4.0,https://api.spotify.com/v1/tracks/1Ip45TLLgMFZeQiWAYbNdP,audio_features,spotify:track:1Ip45TLLgMFZeQiWAYbNdP,0.124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761,761,31,,"Undecima a Due Canti ""detta la Plettenberger""",Girolamo Frescobaldi,0.956,https://api.spotify.com/v1/audio-analysis/2cEwEDExnl2oDTY3Se4R9t,0.245,134800.0,0.124,2cEwEDExnl2oDTY3Se4R9t,0.831,9.0,0.113,-21.85,0.0,0.0459,69.104,3.0,https://api.spotify.com/v1/tracks/2cEwEDExnl2oDTY3Se4R9t,audio_features,spotify:track:2cEwEDExnl2oDTY3Se4R9t,0.379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
762,762,32,,12 Sonatas of III parts Z790-801: Sonata No. 1 in G minor Z790,Henry Purcell,0.733,https://api.spotify.com/v1/audio-analysis/2NjYITjApeeEEyyPcP1acJ,0.228,423093.0,0.0666,2NjYITjApeeEEyyPcP1acJ,0.0412,6.0,0.122,-22.092,0.0,0.0434,136.779,4.0,https://api.spotify.com/v1/tracks/2NjYITjApeeEEyyPcP1acJ,audio_features,spotify:track:2NjYITjApeeEEyyPcP1acJ,0.0674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
763,763,33,,"Madrigals, Book 7 (Concerto: settimo libro de madrigali, con altri generi de canti), SV 117–145: Non vedro mai le stelle, SV 126",Claudio Monteverdi,0.888,https://api.spotify.com/v1/audio-analysis/7t9Z5xSthO0WnMQbuv1R9G,0.298,211000.0,0.139,7t9Z5xSthO0WnMQbuv1R9G,0.00379,9.0,0.109,-19.633,0.0,0.0425,122.944,4.0,https://api.spotify.com/v1/tracks/7t9Z5xSthO0WnMQbuv1R9G,audio_features,spotify:track:7t9Z5xSthO0WnMQbuv1R9G,0.079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
764,764,34,,"Pirame & Thisbé: Prologue - Scène deuxième, Vénus, la Gloire et leurs suites",François Francoeur,0.944,https://api.spotify.com/v1/audio-analysis/5WC2oHxS1ZgJWv5XKc9ee2,0.303,1078507.0,0.122,5WC2oHxS1ZgJWv5XKc9ee2,8.52e-05,5.0,0.618,-23.361,0.0,0.053,102.093,4.0,https://api.spotify.com/v1/tracks/5WC2oHxS1ZgJWv5XKc9ee2,audio_features,spotify:track:5WC2oHxS1ZgJWv5XKc9ee2,0.258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765,765,35,,"Erbarm dich mein, o Herre Gott, SWV 148",Heinrich Schütz,0.984,https://api.spotify.com/v1/audio-analysis/1EHIpqrauZPi65SDE9eTeL,0.134,392880.0,0.0546,1EHIpqrauZPi65SDE9eTeL,2.15e-05,0.0,0.111,-26.69,1.0,0.0574,74.34100000000002,4.0,https://api.spotify.com/v1/tracks/1EHIpqrauZPi65SDE9eTeL,audio_features,spotify:track:1EHIpqrauZPi65SDE9eTeL,0.0479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766,766,36,,"Roland, LWV65: Air, Deux insulaires",Christophe Rousset,0.927,https://api.spotify.com/v1/audio-analysis/0xIPOmcpIFyGbn71N7tmHV,0.326,284693.0,0.0553,0xIPOmcpIFyGbn71N7tmHV,0.000151,0.0,0.113,-23.187,1.0,0.0556,114.03,3.0,https://api.spotify.com/v1/tracks/0xIPOmcpIFyGbn71N7tmHV,audio_features,spotify:track:0xIPOmcpIFyGbn71N7tmHV,0.302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
767,767,37,,"Lamentatio I for Holy Wednesday for Bass, Two Oboes, Strings and Basso Continuo",Jan Dismas Zelenka,0.944,https://api.spotify.com/v1/audio-analysis/3NON3PvgQuQDIOm6gWv1SL,0.217,772907.0,0.0765,3NON3PvgQuQDIOm6gWv1SL,0.477,11.0,0.111,-23.346,0.0,0.0367,109.365,4.0,https://api.spotify.com/v1/tracks/3NON3PvgQuQDIOm6gWv1SL,audio_features,spotify:track:3NON3PvgQuQDIOm6gWv1SL,0.0656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
768,768,38,,Noel Symphony No. 4 in D Minor: I. Une jeune pucelle: Moderato,Michel Corrette,0.7509999999999999,https://api.spotify.com/v1/audio-analysis/6JkDThoofgbKj59ykGwRph,0.325,102827.0,0.112,6JkDThoofgbKj59ykGwRph,1.07e-06,1.0,0.0943,-19.847,0.0,0.0502,106.211,3.0,https://api.spotify.com/v1/tracks/6JkDThoofgbKj59ykGwRph,audio_features,spotify:track:6JkDThoofgbKj59ykGwRph,0.255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,769,39,,"Sonata in D Major, No. 1: I. Grave - Allegro",Arcangelo Corelli,0.957,https://api.spotify.com/v1/audio-analysis/621kxYPwYbApEAAU4YwC7H,0.201,198693.0,0.115,621kxYPwYbApEAAU4YwC7H,0.151,8.0,0.108,-15.789,1.0,0.0406,147.055,5.0,https://api.spotify.com/v1/tracks/621kxYPwYbApEAAU4YwC7H,audio_features,spotify:track:621kxYPwYbApEAAU4YwC7H,0.0393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
770,770,40,,Sestina (Lagrime d'amante al Sepolcro dell'Amata): Dara la notte il sol - terza parte,Rinaldo Alessandrini,0.986,https://api.spotify.com/v1/audio-analysis/06injyIJNsTWcRC3ZoU4ps,0.263,146267.0,0.106,06injyIJNsTWcRC3ZoU4ps,0.0,9.0,0.19,-20.682,0.0,0.0463,81.217,4.0,https://api.spotify.com/v1/tracks/06injyIJNsTWcRC3ZoU4ps,audio_features,spotify:track:06injyIJNsTWcRC3ZoU4ps,0.0927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
771,771,41,,Miserere: II. Amplius lava me - Tibi soli peccavi,Michel Richard Delalande,0.988,https://api.spotify.com/v1/audio-analysis/2PBnIMd4y1ExLextXn1qUq,0.325,150373.0,0.126,2PBnIMd4y1ExLextXn1qUq,0.000328,11.0,0.108,-16.982,0.0,0.0486,129.107,4.0,https://api.spotify.com/v1/tracks/2PBnIMd4y1ExLextXn1qUq,audio_features,spotify:track:2PBnIMd4y1ExLextXn1qUq,0.0711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772,772,42,,Trio Sonata No. 4 in C Major: I. Adagio,Johann Gottlieb Goldberg,0.602,https://api.spotify.com/v1/audio-analysis/1HPcyCEdd3b1inMCmqMgut,0.223,195680.0,0.17600000000000002,1HPcyCEdd3b1inMCmqMgut,1.25e-06,11.0,0.345,-18.616,1.0,0.0436,74.85600000000002,4.0,https://api.spotify.com/v1/tracks/1HPcyCEdd3b1inMCmqMgut,audio_features,spotify:track:1HPcyCEdd3b1inMCmqMgut,0.112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,773,43,,The Royall Consort Sett No. 6 in D Major: I. Fantazy,William Lawes,0.95,https://api.spotify.com/v1/audio-analysis/1IIRhk5eZiQmkUKGRxxtzs,0.32299999999999995,184747.0,0.116,1IIRhk5eZiQmkUKGRxxtzs,0.111,1.0,0.146,-19.19,1.0,0.0405,136.032,4.0,https://api.spotify.com/v1/tracks/1IIRhk5eZiQmkUKGRxxtzs,audio_features,spotify:track:1IIRhk5eZiQmkUKGRxxtzs,0.282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
774,774,44,,"Concerto Grosso in D Major, Op. 3, No. 1: I. Adagio",Francesco Geminiani,0.821,https://api.spotify.com/v1/audio-analysis/77oEz312M3E4MNVJ3dN8jB,0.364,139133.0,0.0789,77oEz312M3E4MNVJ3dN8jB,0.0342,1.0,0.0667,-19.392,1.0,0.0543,136.461,3.0,https://api.spotify.com/v1/tracks/77oEz312M3E4MNVJ3dN8jB,audio_features,spotify:track:77oEz312M3E4MNVJ3dN8jB,0.318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
775,775,45,,"Concerto Grosso in F Major, Op. 3, No. 1: I. Allegro assai: Adagio",Francesco Onofrio Manfredini,0.7490000000000001,https://api.spotify.com/v1/audio-analysis/1pxUnqE5dzcpZ3nopXkjOs,0.478,125693.0,0.272,1pxUnqE5dzcpZ3nopXkjOs,0.836,0.0,0.14400000000000002,-19.593,1.0,0.0454,114.171,4.0,https://api.spotify.com/v1/tracks/1pxUnqE5dzcpZ3nopXkjOs,audio_features,spotify:track:1pxUnqE5dzcpZ3nopXkjOs,0.5489999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
776,776,46,,Suite in G major: Prélude - lentement,Marin Marais,0.879,https://api.spotify.com/v1/audio-analysis/14stuPc6g7QVOQt2FSMJJM,0.196,147560.0,0.0673,14stuPc6g7QVOQt2FSMJJM,0.34,6.0,0.246,-25.98,1.0,0.0341,86.275,3.0,https://api.spotify.com/v1/tracks/14stuPc6g7QVOQt2FSMJJM,audio_features,spotify:track:14stuPc6g7QVOQt2FSMJJM,0.145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
777,777,47,,"Flute Concerto in A Minor, QV 5:238: I. Allegretto",Johann Joachim Quantz,0.953,https://api.spotify.com/v1/audio-analysis/0TgWRdgtXfYuwDgBToFZIN,0.35700000000000004,490693.0,0.151,0TgWRdgtXfYuwDgBToFZIN,0.0724,7.0,0.104,-19.023,0.0,0.0386,142.733,4.0,https://api.spotify.com/v1/tracks/0TgWRdgtXfYuwDgBToFZIN,audio_features,spotify:track:0TgWRdgtXfYuwDgBToFZIN,0.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
778,778,48,,"Violin Concerto in E Major, D. 50: I. Allegro",Giuseppe Tartini,0.955,https://api.spotify.com/v1/audio-analysis/5egTLIg0yVhFhN12nPX91v,0.494,371680.0,0.13,5egTLIg0yVhFhN12nPX91v,0.34700000000000003,4.0,0.17,-15.961,1.0,0.0492,77.95,4.0,https://api.spotify.com/v1/tracks/5egTLIg0yVhFhN12nPX91v,audio_features,spotify:track:5egTLIg0yVhFhN12nPX91v,0.531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,779,49,,Concerto Armonico No. 1 in G Major: Grave,Unico Wilhelm van Wassenaer,0.949,https://api.spotify.com/v1/audio-analysis/0D8hOY4fUtIwXTQJ9l0kMR,0.0622,117893.0,0.0561,0D8hOY4fUtIwXTQJ9l0kMR,0.36,6.0,0.106,-20.782,1.0,0.042,63.15,3.0,https://api.spotify.com/v1/tracks/0D8hOY4fUtIwXTQJ9l0kMR,audio_features,spotify:track:0D8hOY4fUtIwXTQJ9l0kMR,0.0372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780,780,0,,Bifu,Somei Satoh,0.978,https://api.spotify.com/v1/audio-analysis/3mB2XOx6kDX7ryO8LmCyIx,0.107,298413.0,0.0434,3mB2XOx6kDX7ryO8LmCyIx,0.522,4.0,0.0752,-26.723000000000006,0.0,0.0471,90.29,4.0,https://api.spotify.com/v1/tracks/3mB2XOx6kDX7ryO8LmCyIx,audio_features,spotify:track:3mB2XOx6kDX7ryO8LmCyIx,0.026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
781,781,1,,Violin Concerto: II. Song,James MacMillan,0.775,https://api.spotify.com/v1/audio-analysis/6peYQDiyh9VQhsd3naDbrx,0.188,630493.0,0.0434,6peYQDiyh9VQhsd3naDbrx,0.034,11.0,0.0747,-30.422,0.0,0.0409,91.138,5.0,https://api.spotify.com/v1/tracks/6peYQDiyh9VQhsd3naDbrx,audio_features,spotify:track:6peYQDiyh9VQhsd3naDbrx,0.0405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
782,782,2,,Recuerdos de la Alhambra,Francisco Tárrega,0.947,https://api.spotify.com/v1/audio-analysis/0YJC0gBlQcgeiMo6xQSKep,0.418,161067.0,0.0277,0YJC0gBlQcgeiMo6xQSKep,0.8079999999999999,0.0,0.26,-35.506,1.0,0.0659,93.984,3.0,https://api.spotify.com/v1/tracks/0YJC0gBlQcgeiMo6xQSKep,audio_features,spotify:track:0YJC0gBlQcgeiMo6xQSKep,0.8440000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
783,783,3,,"Violin Concerto in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace",Johannes Brahms,0.7070000000000001,https://api.spotify.com/v1/audio-analysis/2Saw7xhJuDS0T7cMvZMj5R,0.321,488000.0,0.221,2Saw7xhJuDS0T7cMvZMj5R,0.413,2.0,0.0943,-17.255,1.0,0.0473,87.85799999999998,4.0,https://api.spotify.com/v1/tracks/2Saw7xhJuDS0T7cMvZMj5R,audio_features,spotify:track:2Saw7xhJuDS0T7cMvZMj5R,0.287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
784,784,4,,String poetic: II. Nocturne,Jennifer Higdon,0.976,https://api.spotify.com/v1/audio-analysis/1D5AWyG2oOk42eQFdLN1bK,0.161,286267.0,0.0535,1D5AWyG2oOk42eQFdLN1bK,0.489,0.0,0.0861,-23.811,1.0,0.0474,91.131,4.0,https://api.spotify.com/v1/tracks/1D5AWyG2oOk42eQFdLN1bK,audio_features,spotify:track:1D5AWyG2oOk42eQFdLN1bK,0.0538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
785,785,5,,"Le Quattro Stagioni: Violin Concerto No. 2 in G Minor, Op. 8, RV 315, ""L'estate"": III. Presto",Antonio Vivaldi,0.8370000000000001,https://api.spotify.com/v1/audio-analysis/56tOZZYfnTNMsvXzRxON8v,0.333,153573.0,0.465,56tOZZYfnTNMsvXzRxON8v,0.797,7.0,0.29100000000000004,-18.452,1.0,0.0462,169.952,3.0,https://api.spotify.com/v1/tracks/56tOZZYfnTNMsvXzRxON8v,audio_features,spotify:track:56tOZZYfnTNMsvXzRxON8v,0.6409999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
786,786,6,,"Violin Sonata No. 3 in D Minor, Op. 108: Violin Sonata No. 3 in D Minor, Op. 108: III. Un poco presto e con sentimento",Johannes Brahms,0.984,https://api.spotify.com/v1/audio-analysis/0DgdL5PMndSCi0q2CTDFMi,0.305,174173.0,0.0194,0DgdL5PMndSCi0q2CTDFMi,0.0378,6.0,0.0871,-25.343000000000004,0.0,0.0433,143.154,4.0,https://api.spotify.com/v1/tracks/0DgdL5PMndSCi0q2CTDFMi,audio_features,spotify:track:0DgdL5PMndSCi0q2CTDFMi,0.265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
787,787,7,,"Concerto in C Major ""Dresden"": Concerto in C Major ""Dresden"": I. Allegro",Antonio Montanari,0.83,https://api.spotify.com/v1/audio-analysis/0GcUZrB7hedufRXzQzD0aO,0.5,209339.0,0.16399999999999998,0GcUZrB7hedufRXzQzD0aO,0.0317,6.0,0.243,-16.820999999999998,1.0,0.0409,119.606,4.0,https://api.spotify.com/v1/tracks/0GcUZrB7hedufRXzQzD0aO,audio_features,spotify:track:0GcUZrB7hedufRXzQzD0aO,0.605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
788,788,8,,"Violin Sonata in A Major, FWV 8: Allegretto poco mosso",César Franck,0.958,https://api.spotify.com/v1/audio-analysis/0xX7kREWmOGBWzYNcpZwRN,0.25,364093.0,0.135,0xX7kREWmOGBWzYNcpZwRN,0.0349,9.0,0.0477,-18.615,1.0,0.0488,94.404,4.0,https://api.spotify.com/v1/tracks/0xX7kREWmOGBWzYNcpZwRN,audio_features,spotify:track:0xX7kREWmOGBWzYNcpZwRN,0.179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
789,789,9,,"Violin Concerto, Op. 15: I. Moderato con moto",Benjamin Britten,0.8390000000000001,https://api.spotify.com/v1/audio-analysis/55TjZnXafadgw0GQzLKAfV,0.256,569760.0,0.063,55TjZnXafadgw0GQzLKAfV,0.0242,7.0,0.121,-26.677,0.0,0.045,151.624,4.0,https://api.spotify.com/v1/tracks/55TjZnXafadgw0GQzLKAfV,audio_features,spotify:track:55TjZnXafadgw0GQzLKAfV,0.0758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
790,790,10,,"Violin Sonata No. 9 in A Minor, Op, 47, “Kreutzer”: I. Adagio sostenuto – Presto",Ludwig van Beethoven,0.97,https://api.spotify.com/v1/audio-analysis/0aNSYSAx74qEUu9RpQmSFk,0.373,840387.0,0.244,0aNSYSAx74qEUu9RpQmSFk,0.561,9.0,0.0569,-14.111,0.0,0.0503,143.692,4.0,https://api.spotify.com/v1/tracks/0aNSYSAx74qEUu9RpQmSFk,audio_features,spotify:track:0aNSYSAx74qEUu9RpQmSFk,0.113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
